交易編號,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %
115,空頭出場,2022-03-08 15:00,S_Exit_Add,16653,1,838750,6060,0.72,6130,0.73,-2120,-0.25,75460,18.87
115,空頭進場,2022-03-08 11:45,S_Add,16775,1,838750,6060,0.72,6130,0.73,-2120,-0.25,75460,18.87
116,空頭出場,2022-03-08 15:00,S_Exit_G,16653,1,836700,4010,0.48,4080,0.49,-2720,-0.33,79490,19.87
116,空頭進場,2022-03-08 12:25,S_Add,16734,1,836700,4010,0.48,4080,0.49,-2720,-0.33,79490,19.87
117,空頭出場,2022-03-08 20:05,Trend Rev,16820,1,835600,-5440,-0.65,3680,0.44,-5720,-0.68,74070,18.52
117,空頭進場,2022-03-08 13:35,S_G_進,16712,1,835600,-5440,-0.65,3680,0.44,-5720,-0.68,74070,18.52
118,空頭出場,2022-03-09 00:05,Trend Rev,16791,1,836050,-3540,-0.42,1280,0.15,-3720,-0.44,70530,17.63
118,空頭進場,2022-03-08 23:05,S_Cmd,16721,1,836050,-3540,-0.42,1280,0.15,-3720,-0.44,70530,17.63
119,多頭出場,2022-03-10 16:25,L_Exit,17355,1,871900,-4190,-0.48,2930,0.34,-4170,-0.48,66340,16.59
119,多頭進場,2022-03-10 10:05,L_Cmd,17438,1,871900,-4190,-0.48,2930,0.34,-4170,-0.48,66340,16.59
120,多頭出場,2022-03-10 23:35,Trend Rev,17312,1,867800,-2240,-0.26,980,0.11,-2470,-0.28,64100,16.02
120,多頭進場,2022-03-10 23:00,L_Cmd,17356,1,867800,-2240,-0.26,980,0.11,-2470,-0.28,64100,16.02
121,空頭出場,2022-03-11 03:05,Trend Rev,17324,1,863500,-2740,-0.32,2430,0.28,-2870,-0.33,61320,15.33
121,空頭進場,2022-03-11 00:05,S_Cmd,17270,1,863500,-2740,-0.32,2430,0.28,-2870,-0.33,61320,15.33
122,空頭出場,2022-03-11 03:05,Trend Rev,17324,1,862150,-4090,-0.47,1080,0.13,-4220,-0.49,57250,14.31
122,空頭進場,2022-03-11 00:30,S_Add,17243,1,862150,-4090,-0.47,1080,0.13,-4220,-0.49,57250,14.31
123,空頭出場,2022-03-11 03:05,Trend Rev,17324,1,861450,-4790,-0.56,380,0.04,-4920,-0.57,52480,13.12
123,空頭進場,2022-03-11 00:35,S_Add,17229,1,861450,-4790,-0.56,380,0.04,-4920,-0.57,52480,13.12
124,空頭出場,2022-03-11 15:00,S_Exit_Add,17280,1,861350,-2690,-0.31,2880,0.33,-2670,-0.31,49750,12.44
124,空頭進場,2022-03-11 10:50,S_Cmd,17227,1,861350,-2690,-0.31,2880,0.33,-2670,-0.31,49750,12.44
125,空頭出場,2022-03-11 15:00,S_Exit_Add,17280,1,859550,-4490,-0.52,1080,0.13,-4470,-0.52,45280,11.32
125,空頭進場,2022-03-11 11:40,S_Add,17191,1,859550,-4490,-0.52,1080,0.13,-4470,-0.52,45280,11.32
126,空頭出場,2022-03-11 15:00,S_Exit,17293,1,858900,-5790,-0.67,80,0.01,-5770,-0.67,39510,9.88
126,空頭進場,2022-03-11 13:20,S_Add,17178,1,858900,-5790,-0.67,80,0.01,-5770,-0.67,39510,9.88
127,空頭出場,2022-03-12 03:50,S_Exit,17148,1,861400,3960,0.46,4030,0.47,-1420,-0.16,43430,10.86
127,空頭進場,2022-03-12 00:15,S_Cmd,17228,1,861400,3960,0.46,4030,0.47,-1420,-0.16,43430,10.86
128,空頭出場,2022-03-12 03:55,Vol Bot,17165,1,860000,1710,0.20,2630,0.31,-1320,-0.15,45160,11.29
128,空頭進場,2022-03-12 03:05,S_Add,17200,1,860000,1710,0.20,2630,0.31,-1320,-0.15,45160,11.29
129,空頭出場,2022-03-12 03:55,Vol Bot,17165,1,859500,1210,0.14,2130,0.25,-1820,-0.21,46390,11.60
129,空頭進場,2022-03-12 03:20,S_Add,17190,1,859500,1210,0.14,2130,0.25,-1820,-0.21,46390,11.60
130,空頭出場,2022-03-14 08:45,S_Exit_Add,17278,1,858250,-5690,-0.66,2680,0.31,-5670,-0.66,40640,10.16
130,空頭進場,2022-03-12 03:55,S_Add,17165,1,858250,-5690,-0.66,2680,0.31,-5670,-0.66,40640,10.16
131,空頭出場,2022-03-14 08:45,S_Exit_Add,17278,1,856850,-7090,-0.83,1280,0.15,-7070,-0.83,33570,8.39
131,空頭進場,2022-03-12 04:15,S_Add,17137,1,856850,-7090,-0.83,1280,0.15,-7070,-0.83,33570,8.39
132,空頭出場,2022-03-14 08:45,S_Exit_Add,17278,1,856100,-7840,-0.92,530,0.06,-7820,-0.91,25750,6.44
132,空頭進場,2022-03-12 04:35,S_Add,17122,1,856100,-7840,-0.92,530,0.06,-7820,-0.91,25750,6.44
133,空頭出場,2022-03-14 08:50,Trend Rev,17298,1,855850,-9090,-1.06,280,0.03,-9770,-1.14,16680,4.17
133,空頭進場,2022-03-12 04:50,S_G_進,17117,1,855850,-9090,-1.06,280,0.03,-9770,-1.14,16680,4.17
134,空頭出場,2022-03-14 13:10,Trend Rev,17257,1,861000,-1890,-0.22,3480,0.40,-1920,-0.22,14750,3.69
134,空頭進場,2022-03-14 10:35,S_Cmd,17220,1,861000,-1890,-0.22,3480,0.40,-1920,-0.22,14750,3.69
135,空頭出場,2022-03-14 13:10,Trend Rev,17257,1,858550,-4340,-0.51,1030,0.12,-4370,-0.51,10430,2.61
135,空頭進場,2022-03-14 11:10,S_Add,17171,1,858550,-4340,-0.51,1030,0.12,-4370,-0.51,10430,2.61
136,空頭出場,2022-03-14 13:10,Trend Rev,17257,1,858200,-4690,-0.55,130,0.02,-4720,-0.55,5760,1.44
136,空頭進場,2022-03-14 11:15,S_Add,17164,1,858200,-4690,-0.55,130,0.02,-4720,-0.55,5760,1.44
137,空頭出場,2022-03-15 00:45,S_Exit,17129,1,860250,3760,0.44,3830,0.45,-470,-0.05,9480,2.37
137,空頭進場,2022-03-14 23:50,S_Cmd,17205,1,860250,3760,0.44,3830,0.45,-470,-0.05,9480,2.37
138,空頭出場,2022-03-15 00:50,Vol Bot,17137,1,858050,1160,0.14,1630,0.19,-1270,-0.15,10660,2.67
138,空頭進場,2022-03-15 00:05,S_Add,17161,1,858050,1160,0.14,1630,0.19,-1270,-0.15,10660,2.67
139,空頭出場,2022-03-15 00:50,Vol Bot,17137,1,857900,1010,0.12,1480,0.17,-1420,-0.17,11690,2.92
139,空頭進場,2022-03-15 00:10,S_Add,17158,1,857900,1010,0.12,1480,0.17,-1420,-0.17,11690,2.92
140,空頭出場,2022-03-15 01:05,Vol Bot,17098,1,856850,1910,0.22,1930,0.23,-120,-0.01,13580,3.40
140,空頭進場,2022-03-15 00:50,S_Add,17137,1,856850,1910,0.22,1930,0.23,-120,-0.01,13580,3.40
141,空頭出場,2022-03-15 01:05,Vol Bot,17098,1,855900,960,0.11,980,0.11,-670,-0.08,14560,3.64
141,空頭進場,2022-03-15 00:55,S_Add,17118,1,855900,960,0.11,980,0.11,-670,-0.08,14560,3.64
142,空頭出場,2022-03-15 09:25,Vol Bot,17018,1,851400,460,0.05,2930,0.34,-670,-0.08,15000,3.75
142,空頭進場,2022-03-15 09:10,S_Cmd,17028,1,851400,460,0.05,2930,0.34,-670,-0.08,15000,3.75
143,空頭出場,2022-03-15 09:30,S_Exit,16925,1,849450,3160,0.37,3230,0.38,-1470,-0.17,18180,4.55
143,空頭進場,2022-03-15 09:20,S_Add,16989,1,849450,3160,0.37,3230,0.38,-1470,-0.17,18180,4.55
144,空頭出場,2022-03-15 13:15,Vol Bot,16871,1,846300,2710,0.32,3230,0.38,-2970,-0.35,20850,5.21
144,空頭進場,2022-03-15 09:35,S_Cmd,16926,1,846300,2710,0.32,3230,0.38,-2970,-0.35,20850,5.21
145,空頭出場,2022-03-15 13:15,Vol Bot,16871,1,844400,810,0.10,1330,0.16,-4870,-0.58,21680,5.42
145,空頭進場,2022-03-15 09:55,S_Add,16888,1,844400,810,0.10,1330,0.16,-4870,-0.58,21680,5.42
146,空頭出場,2022-03-15 15:00,S_Exit,16735,1,843700,6910,0.82,6980,0.83,-3070,-0.36,28610,7.15
146,空頭進場,2022-03-15 11:50,S_Add,16874,1,843700,6910,0.82,6980,0.83,-3070,-0.36,28610,7.15
147,空頭出場,2022-03-16 10:00,Trend Rev,16913,1,844750,-940,-0.11,2980,0.35,-1220,-0.14,27610,6.90
147,空頭進場,2022-03-16 09:30,S_Cmd,16895,1,844750,-940,-0.11,2980,0.35,-1220,-0.14,27610,6.90
148,空頭出場,2022-03-16 10:00,Trend Rev,16913,1,843400,-2290,-0.27,1630,0.19,-2570,-0.30,25340,6.34
148,空頭進場,2022-03-16 09:35,S_Add,16868,1,843400,-2290,-0.27,1630,0.19,-2570,-0.30,25340,6.34
149,空頭出場,2022-03-16 10:00,Trend Rev,16913,1,842450,-3240,-0.38,680,0.08,-3520,-0.42,22120,5.53
149,空頭進場,2022-03-16 09:40,S_Add,16849,1,842450,-3240,-0.38,680,0.08,-3520,-0.42,22120,5.53
150,空頭出場,2022-03-16 10:00,Trend Rev,16913,1,842050,-3640,-0.43,280,0.03,-3920,-0.47,18500,4.63
150,空頭進場,2022-03-16 09:45,S_G_進,16841,1,842050,-3640,-0.43,280,0.03,-3920,-0.47,18500,4.63
151,空頭出場,2022-03-16 13:10,Trend Rev,16876,1,841350,-2490,-0.30,3430,0.41,-2470,-0.29,15950,3.99
151,空頭進場,2022-03-16 11:00,S_Cmd,16827,1,841350,-2490,-0.30,3430,0.41,-2470,-0.29,15950,3.99
152,空頭出場,2022-03-16 13:10,Trend Rev,16876,1,838550,-5290,-0.63,630,0.08,-5270,-0.63,10680,2.67
152,空頭進場,2022-03-16 11:10,S_Add,16771,1,838550,-5290,-0.63,630,0.08,-5270,-0.63,10680,2.67
153,空頭出場,2022-03-16 13:10,Trend Rev,16876,1,838550,-5290,-0.63,630,0.08,-5270,-0.63,5410,1.35
153,空頭進場,2022-03-16 12:25,S_Add,16771,1,838550,-5290,-0.63,630,0.08,-5270,-0.63,5410,1.35
154,空頭出場,2022-03-16 13:10,Trend Rev,16876,1,838200,-5640,-0.67,130,0.02,-5620,-0.67,-210,-0.05
154,空頭進場,2022-03-16 12:35,S_G_進,16764,1,838200,-5640,-0.67,130,0.02,-5620,-0.67,-210,-0.05
155,多頭出場,2022-03-17 01:05,L_Exit,17154,1,860150,-2490,-0.29,80,0.01,-2470,-0.29,-2700,-0.67
155,多頭進場,2022-03-17 00:05,L_Cmd,17203,1,860150,-2490,-0.29,80,0.01,-2470,-0.29,-2700,-0.67
156,多頭出場,2022-03-17 08:55,Vol Top,17344,1,862400,4760,0.55,5680,0.66,-370,-0.04,2000,0.50
156,多頭進場,2022-03-17 03:50,L_Cmd,17248,1,862400,4760,0.55,5680,0.66,-370,-0.04,2000,0.50
157,多頭出場,2022-03-17 08:55,Vol Top,17344,1,864550,2610,0.30,3530,0.41,-470,-0.05,4630,1.16
157,多頭進場,2022-03-17 04:00,L_Add,17291,1,864550,2610,0.30,3530,0.41,-470,-0.05,4630,1.16
158,多頭出場,2022-03-17 08:55,L_Exit_G,17373,1,865900,2710,0.31,2780,0.32,-70,-0.01,7360,1.84
158,多頭進場,2022-03-17 08:50,L_Add,17318,1,865900,2710,0.31,2780,0.32,-70,-0.01,7360,1.84
159,多頭出場,2022-03-17 12:35,L_Exit,17417,1,867200,3610,0.42,3680,0.42,-4170,-0.48,10990,2.75
159,多頭進場,2022-03-17 08:55,L_G_進,17344,1,867200,3610,0.42,3680,0.42,-4170,-0.48,10990,2.75
160,多頭出場,2022-03-17 18:00,L_Exit_Add,17364,1,870350,-2190,-0.25,3080,0.35,-2170,-0.25,8760,2.19
160,多頭進場,2022-03-17 12:40,L_Cmd,17407,1,870350,-2190,-0.25,3080,0.35,-2170,-0.25,8760,2.19
161,多頭出場,2022-03-17 18:00,L_Exit_Add,17364,1,872850,-4690,-0.54,580,0.07,-4670,-0.54,4090,1.02
161,多頭進場,2022-03-17 13:15,L_Add,17457,1,872850,-4690,-0.54,580,0.07,-4670,-0.54,4090,1.02
162,多頭出場,2022-03-17 18:00,L_Exit,17343,1,872850,-5740,-0.66,580,0.07,-5720,-0.66,-1630,-0.41
162,多頭進場,2022-03-17 13:20,L_Add,17457,1,872850,-5740,-0.66,580,0.07,-5720,-0.66,-1630,-0.41
163,多頭出場,2022-03-17 22:40,L_Exit,17352,1,870300,-2740,-0.31,430,0.05,-2720,-0.31,-4370,-1.09
163,多頭進場,2022-03-17 22:00,L_Cmd,17406,1,870300,-2740,-0.31,430,0.05,-2720,-0.31,-4370,-1.09
164,多頭出場,2022-03-18 08:45,L_Exit,17432,1,874550,-2990,-0.34,230,0.03,-2970,-0.34,-7360,-1.84
164,多頭進場,2022-03-18 04:00,L_Cmd,17491,1,874550,-2990,-0.34,230,0.03,-2970,-0.34,-7360,-1.84
165,多頭出場,2022-03-18 15:05,Trend Rev,17366,1,870550,-2290,-0.26,580,0.07,-2970,-0.34,-9650,-2.41
165,多頭進場,2022-03-18 13:40,L_Cmd,17411,1,870550,-2290,-0.26,580,0.07,-2970,-0.34,-9650,-2.41
166,多頭出場,2022-03-19 00:30,L_Exit,17447,1,868950,3360,0.39,3430,0.39,-870,-0.10,-6350,-1.59
166,多頭進場,2022-03-18 21:50,L_Cmd,17379,1,868950,3360,0.39,3430,0.39,-870,-0.10,-6350,-1.59
167,多頭出場,2022-03-19 00:30,L_Exit_G,17447,1,870150,2160,0.25,2230,0.26,-1470,-0.17,-4170,-1.04
167,多頭進場,2022-03-18 22:05,L_Add,17403,1,870150,2160,0.25,2230,0.26,-1470,-0.17,-4170,-1.04
168,多頭出場,2022-03-19 00:45,L_Exit_Add,17458,1,871150,1710,0.20,1780,0.20,-2470,-0.28,-2480,-0.62
168,多頭進場,2022-03-18 22:15,L_Add,17423,1,871150,1710,0.20,1780,0.20,-2470,-0.28,-2480,-0.62
169,多頭出場,2022-03-19 02:40,L_Exit_G,17473,1,870900,2710,0.31,2780,0.32,-1420,-0.16,250,0.06
169,多頭進場,2022-03-18 23:05,L_G_進,17418,1,870900,2710,0.31,2780,0.32,-1420,-0.16,250,0.06
170,多頭出場,2022-03-19 03:00,L_Exit_Add,17481,1,872050,1960,0.22,2030,0.23,-120,-0.01,2230,0.56
170,多頭進場,2022-03-19 00:35,L_Add,17441,1,872050,1960,0.22,2030,0.23,-120,-0.01,2230,0.56
171,多頭出場,2022-03-19 03:05,L_Exit_Add,17480,1,872550,1410,0.16,1530,0.18,-620,-0.07,3640,0.91
171,多頭進場,2022-03-19 00:40,L_G_進,17451,1,872550,1410,0.16,1530,0.18,-620,-0.07,3640,0.91
172,多頭出場,2022-03-19 03:40,Vol Top,17479,1,874050,-140,-0.02,1030,0.12,-270,-0.03,3500,0.88
172,多頭進場,2022-03-19 03:05,L_Add,17481,1,874050,-140,-0.02,1030,0.12,-270,-0.03,3500,0.88
173,多頭出場,2022-03-19 03:40,Vol Top,17479,1,874850,-940,-0.11,230,0.03,-1070,-0.12,2580,0.65
173,多頭進場,2022-03-19 03:30,L_Add,17497,1,874850,-940,-0.11,230,0.03,-1070,-0.12,2580,0.65
174,多頭出場,2022-03-21 09:10,Vol Top,17542,1,875400,1660,0.19,2780,0.32,-270,-0.03,4200,1.05
174,多頭進場,2022-03-21 09:00,L_Cmd,17508,1,875400,1660,0.19,2780,0.32,-270,-0.03,4200,1.05
175,多頭出場,2022-03-21 09:15,L_BE,17508,1,877150,-1790,-0.20,1030,0.12,-1770,-0.20,2430,0.61
175,多頭進場,2022-03-21 09:05,L_Add,17543,1,877150,-1790,-0.20,1030,0.12,-1770,-0.20,2430,0.61
176,多頭出場,2022-03-21 13:15,Trend Rev,17480,1,877100,-3140,-0.36,1680,0.19,-3320,-0.38,-710,-0.18
176,多頭進場,2022-03-21 09:10,L_Add,17542,1,877100,-3140,-0.36,1680,0.19,-3320,-0.38,-710,-0.18
177,多頭出場,2022-03-21 13:15,Trend Rev,17480,1,878000,-4040,-0.46,780,0.09,-4220,-0.48,-4730,-1.18
177,多頭進場,2022-03-21 10:20,L_Add,17560,1,878000,-4040,-0.46,780,0.09,-4220,-0.48,-4730,-1.18
178,多頭出場,2022-03-22 00:30,L_Exit,17485,1,876500,-2290,-0.26,580,0.07,-2270,-0.26,-7020,-1.75
178,多頭進場,2022-03-21 23:35,L_Cmd,17530,1,876500,-2290,-0.26,580,0.07,-2270,-0.26,-7020,-1.75
179,多頭出場,2022-03-22 08:55,L_Exit,17494,1,877100,-2440,-0.28,280,0.03,-2420,-0.28,-9460,-2.37
179,多頭進場,2022-03-22 04:00,L_Cmd,17542,1,877100,-2440,-0.28,280,0.03,-2420,-0.28,-9460,-2.37
180,多頭出場,2022-03-22 22:45,L_Exit,17642,1,880150,1910,0.22,1980,0.22,-770,-0.09,-7610,-1.90
180,多頭進場,2022-03-22 21:05,L_Cmd,17603,1,880150,1910,0.22,1980,0.22,-770,-0.09,-7610,-1.90
181,多頭出場,2022-03-22 22:45,L_Exit_G,17642,1,880950,1110,0.13,1180,0.13,-1270,-0.14,-6480,-1.62
181,多頭進場,2022-03-22 21:40,L_Add,17619,1,880950,1110,0.13,1180,0.13,-1270,-0.14,-6480,-1.62
182,多頭出場,2022-03-23 08:50,Vol Top,17653,1,881250,1360,0.15,1380,0.16,-1220,-0.14,-5140,-1.28
182,多頭進場,2022-03-22 22:20,L_Add,17625,1,881250,1360,0.15,1380,0.16,-1220,-0.14,-5140,-1.28
183,多頭出場,2022-03-23 08:50,Vol Top,17653,1,881300,1310,0.15,1330,0.15,-1270,-0.14,-3810,-0.95
183,多頭進場,2022-03-22 22:25,L_G_進,17626,1,881300,1310,0.15,1330,0.15,-1270,-0.14,-3810,-0.95
184,多頭出場,2022-03-23 08:50,Vol Top,17653,1,882000,610,0.07,630,0.07,-1970,-0.22,-3180,-0.79
184,多頭進場,2022-03-22 22:50,L_Add,17640,1,882000,610,0.07,630,0.07,-1970,-0.22,-3180,-0.79
185,多頭出場,2022-03-23 08:50,L_Exit_G,17663,1,882650,460,0.05,530,0.06,-120,-0.01,-2700,-0.67
185,多頭進場,2022-03-23 08:50,L_G_進,17653,1,882650,460,0.05,530,0.06,-120,-0.01,-2700,-0.67
186,多頭出場,2022-03-23 10:35,L_Exit_G,17719,1,883900,2010,0.23,2080,0.24,-1320,-0.15,-750,-0.19
186,多頭進場,2022-03-23 09:05,L_Cmd,17678,1,883900,2010,0.23,2080,0.24,-1320,-0.15,-750,-0.19
187,多頭出場,2022-03-23 10:45,L_Exit,17734,1,884750,1910,0.22,1980,0.22,-270,-0.03,1160,0.29
187,多頭進場,2022-03-23 09:55,L_Add,17695,1,884750,1910,0.22,1980,0.22,-270,-0.03,1160,0.29
188,多頭出場,2022-03-23 10:45,L_Exit_G,17734,1,885400,1260,0.14,1330,0.15,-770,-0.09,2440,0.61
188,多頭進場,2022-03-23 10:05,L_Add,17708,1,885400,1260,0.14,1330,0.15,-770,-0.09,2440,0.61
189,多頭出場,2022-03-23 12:15,L_Exit_Add,17665,1,885400,-2190,-0.25,1330,0.15,-2170,-0.25,250,0.06
189,多頭進場,2022-03-23 10:20,L_G_進,17708,1,885400,-2190,-0.25,1330,0.15,-2170,-0.25,250,0.06
190,多頭出場,2022-03-23 12:15,L_Exit_Add,17640,1,885950,-3990,-0.45,780,0.09,-3970,-0.45,-3720,-0.93
190,多頭進場,2022-03-23 10:40,L_G_進,17719,1,885950,-3990,-0.45,780,0.09,-3970,-0.45,-3720,-0.93
191,多頭出場,2022-03-23 12:15,L_Exit_Add,17627,1,886650,-5340,-0.60,30,0.00,-5320,-0.60,-9040,-2.26
191,多頭進場,2022-03-23 10:50,L_Add,17733,1,886650,-5340,-0.60,30,0.00,-5320,-0.60,-9040,-2.26
192,多頭出場,2022-03-23 16:25,Trend Rev,17659,1,885050,-2140,-0.24,330,0.04,-2320,-0.26,-11180,-2.79
192,多頭進場,2022-03-23 13:25,L_Cmd,17701,1,885050,-2140,-0.24,330,0.04,-2320,-0.26,-11180,-2.79
193,多頭出場,2022-03-24 00:10,Trend Rev,17643,1,882900,-790,-0.09,930,0.11,-920,-0.10,-11970,-2.99
193,多頭進場,2022-03-23 23:25,L_Cmd,17658,1,882900,-790,-0.09,930,0.11,-920,-0.10,-11970,-2.99
194,多頭出場,2022-03-24 10:05,Trend Rev,17597,1,881000,-1190,-0.14,380,0.04,-1320,-0.15,-13160,-3.29
194,多頭進場,2022-03-24 09:45,L_Cmd,17620,1,881000,-1190,-0.14,380,0.04,-1320,-0.15,-13160,-3.29
195,多頭出場,2022-03-24 15:05,L_G_Cut,17647,1,881700,610,0.07,2630,0.30,-270,-0.03,-12610,-3.15
195,多頭進場,2022-03-24 11:10,L_Cmd,17634,1,881700,610,0.07,2630,0.30,-270,-0.03,-12610,-3.15
196,多頭出場,2022-03-24 18:05,Trend Rev,17637,1,883250,-1440,-0.16,1080,0.12,-1670,-0.19,-14030,-3.51
196,多頭進場,2022-03-24 11:55,L_Add,17665,1,883250,-1440,-0.16,1080,0.12,-1670,-0.19,-14030,-3.51
197,多頭出場,2022-03-24 18:05,Trend Rev,17637,1,883850,-2040,-0.23,480,0.05,-2270,-0.26,-16050,-4.01
197,多頭進場,2022-03-24 12:00,L_Add,17677,1,883850,-2040,-0.23,480,0.05,-2270,-0.26,-16050,-4.01
198,多頭出場,2022-03-24 18:05,Trend Rev,17637,1,884050,-2240,-0.25,280,0.03,-2470,-0.28,-18270,-4.57
198,多頭進場,2022-03-24 12:15,L_G_進,17681,1,884050,-2240,-0.25,280,0.03,-2470,-0.28,-18270,-4.57
199,多頭出場,2022-03-24 22:00,Trend Rev,17644,1,882900,-740,-0.08,230,0.03,-920,-0.10,-19010,-4.75
199,多頭進場,2022-03-24 21:45,L_Cmd,17658,1,882900,-740,-0.08,230,0.03,-920,-0.10,-19010,-4.75
200,多頭出場,2022-03-24 22:20,Trend Rev,17644,1,883100,-940,-0.11,530,0.06,-1320,-0.15,-19950,-4.99
200,多頭進場,2022-03-24 22:05,L_Cmd,17662,1,883100,-940,-0.11,530,0.06,-1320,-0.15,-19950,-4.99
201,多頭出場,2022-03-24 23:30,Vol Top,17700,1,882750,2210,0.25,2230,0.25,-370,-0.04,-17780,-4.44
201,多頭進場,2022-03-24 22:45,L_Cmd,17655,1,882750,2210,0.25,2230,0.25,-370,-0.04,-17780,-4.44
202,多頭出場,2022-03-24 23:45,L_Exit,17727,1,884250,2060,0.23,2130,0.24,-20,0.00,-15720,-3.93
202,多頭進場,2022-03-24 23:25,L_Add,17685,1,884250,2060,0.23,2130,0.24,-20,0.00,-15720,-3.93
203,多頭出場,2022-03-25 03:10,Vol Top,17722,1,885000,1060,0.12,1380,0.16,-620,-0.07,-14640,-3.66
203,多頭進場,2022-03-24 23:30,L_Add,17700,1,885000,1060,0.12,1380,0.16,-620,-0.07,-14640,-3.66
204,多頭出場,2022-03-25 03:10,Vol Top,17722,1,885850,210,0.02,530,0.06,-1470,-0.17,-14410,-3.60
204,多頭進場,2022-03-24 23:45,L_Add,17717,1,885850,210,0.02,530,0.06,-1470,-0.17,-14410,-3.60
205,多頭出場,2022-03-25 08:45,L_Exit_Add,17708,1,886300,-940,-0.11,1730,0.20,-920,-0.10,-15410,-3.85
205,多頭進場,2022-03-25 03:20,L_Cmd,17726,1,886300,-940,-0.11,1730,0.20,-920,-0.10,-15410,-3.85
206,多頭出場,2022-03-25 08:45,L_Exit_Add,17703,1,887150,-2040,-0.23,880,0.10,-2020,-0.23,-17430,-4.36
206,多頭進場,2022-03-25 03:25,L_Add,17743,1,887150,-2040,-0.23,880,0.10,-2020,-0.23,-17430,-4.36
207,多頭出場,2022-03-25 08:45,L_Exit,17700,1,887400,-2440,-0.27,630,0.07,-2420,-0.27,-19850,-4.96
207,多頭進場,2022-03-25 03:55,L_Add,17748,1,887400,-2440,-0.27,630,0.07,-2420,-0.27,-19850,-4.96
208,多頭出場,2022-03-25 08:50,L_G_Cut,17696,1,887600,-2840,-0.32,430,0.05,-2920,-0.33,-22670,-5.67
208,多頭進場,2022-03-25 04:00,L_G_進,17752,1,887600,-2840,-0.32,430,0.05,-2920,-0.33,-22670,-5.67
209,多頭出場,2022-03-28 08:45,Trend Rev,17519,1,881400,-5490,-0.62,530,0.06,-5470,-0.62,-28160,-7.04
209,多頭進場,2022-03-26 04:00,L_Cmd,17628,1,881400,-5490,-0.62,530,0.06,-5470,-0.62,-28160,-7.04
210,空頭出場,2022-03-29 00:00,S_Exit,17434,1,873900,2160,0.25,2230,0.26,-20,0.00,-26040,-6.51
210,空頭進場,2022-03-28 23:35,S_Cmd,17478,1,873900,2160,0.25,2230,0.26,-20,0.00,-26040,-6.51
211,空頭出場,2022-03-29 02:10,Trend Rev,17502,1,872300,-2840,-0.33,630,0.07,-2920,-0.33,-28860,-7.22
211,空頭進場,2022-03-28 23:50,S_Add,17446,1,872300,-2840,-0.33,630,0.07,-2920,-0.33,-28860,-7.22
212,空頭出場,2022-03-29 02:10,Trend Rev,17502,1,872150,-2990,-0.34,480,0.06,-3070,-0.35,-31830,-7.96
212,空頭進場,2022-03-29 00:00,S_Add,17443,1,872150,-2990,-0.34,480,0.06,-3070,-0.35,-31830,-7.96
213,多頭出場,2022-03-29 08:55,L_Exit,17522,1,877800,-1740,-0.20,1280,0.15,-1720,-0.20,-33590,-8.40
213,多頭進場,2022-03-29 03:15,L_Cmd,17556,1,877800,-1740,-0.20,1280,0.15,-1720,-0.20,-33590,-8.40
214,多頭出場,2022-03-29 09:05,Trend Rev,17520,1,878500,-2540,-0.29,580,0.07,-2620,-0.30,-36110,-9.03
214,多頭進場,2022-03-29 03:35,L_Add,17570,1,878500,-2540,-0.29,580,0.07,-2620,-0.30,-36110,-9.03
215,多頭出場,2022-03-29 10:35,Trend Rev,17523,1,878000,-1890,-0.22,430,0.05,-1920,-0.22,-38000,-9.50
215,多頭進場,2022-03-29 09:55,L_Cmd,17560,1,878000,-1890,-0.22,430,0.05,-1920,-0.22,-38000,-9.50
216,空頭出場,2022-03-29 13:25,S_Exit,17539,1,875000,-1990,-0.23,780,0.09,-1970,-0.23,-39990,-10.00
216,空頭進場,2022-03-29 11:50,S_Cmd,17500,1,875000,-1990,-0.23,780,0.09,-1970,-0.23,-39990,-10.00
217,多頭出場,2022-03-29 22:10,L_Exit,17666,1,884650,-1390,-0.16,1030,0.12,-1370,-0.15,-41400,-10.35
217,多頭進場,2022-03-29 21:15,L_Cmd,17693,1,884650,-1390,-0.16,1030,0.12,-1370,-0.15,-41400,-10.35
218,多頭出場,2022-03-29 22:10,L_Exit_Add,17664,1,885650,-2490,-0.28,0,0.00,-2470,-0.28,-43870,-10.97
218,多頭進場,2022-03-29 21:35,L_Add,17713,1,885650,-2490,-0.28,0,0.00,-2470,-0.28,-43870,-10.97
219,多頭出場,2022-03-30 00:30,L_Exit,17633,1,883700,-2090,-0.24,230,0.03,-2070,-0.23,-45960,-11.49
219,多頭進場,2022-03-29 23:00,L_Cmd,17674,1,883700,-2090,-0.24,230,0.03,-2070,-0.23,-45960,-11.49
220,多頭出場,2022-03-30 08:45,L_Exit,17671,1,885300,-1790,-0.20,230,0.03,-1770,-0.20,-47750,-11.94
220,多頭進場,2022-03-30 03:30,L_Cmd,17706,1,885300,-1790,-0.20,230,0.03,-1770,-0.20,-47750,-11.94
221,多頭出場,2022-03-30 10:35,L_Exit,17691,1,886900,-2390,-0.27,330,0.04,-2370,-0.27,-50140,-12.53
221,多頭進場,2022-03-30 09:30,L_Cmd,17738,1,886900,-2390,-0.27,330,0.04,-2370,-0.27,-50140,-12.53
