交易編號,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,報酬 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %,持續時間（K線）
1058,空頭進場,2022-09-16 08:55,S_Add,14485,1,724250,1560,0.22,1630,0.23,-2120,-0.29,184040,46.01,66
1059,空頭出場,2022-09-16 19:00,Trend Rev,14494,1,724400,-340,-0.05,2730,0.38,-1970,-0.27,183720,45.93,106
1059,空頭進場,2022-09-16 09:00,S_G_進,14488,1,724400,-340,-0.05,2730,0.38,-1970,-0.27,183720,45.93,106
1060,空頭出場,2022-09-16 19:00,Trend Rev,14494,1,723400,-1340,-0.19,1730,0.24,-2020,-0.28,182400,45.60,77
1060,空頭進場,2022-09-16 11:25,S_Add,14468,1,723400,-1340,-0.19,1730,0.24,-2020,-0.28,182400,45.60,77
1061,空頭出場,2022-09-19 10:25,S_Exit,14443,1,724750,2560,0.35,2630,0.36,-1020,-0.14,184920,46.23,12
1061,空頭進場,2022-09-19 09:25,S_Cmd,14495,1,724750,2560,0.35,2630,0.36,-1020,-0.14,184920,46.23,12
1062,空頭出場,2022-09-19 11:05,S_Exit_Add,14406,1,723200,2860,0.40,2930,0.41,-2570,-0.36,187760,46.94,17
1062,空頭進場,2022-09-19 09:40,S_Add,14464,1,723200,2860,0.40,2930,0.41,-2570,-0.36,187760,46.94,17
1063,空頭出場,2022-09-19 13:20,S_G_Cut,14445,1,722550,260,0.04,2280,0.32,-620,-0.09,188020,47.01,35
1063,空頭進場,2022-09-19 10:25,S_Add,14451,1,722550,260,0.04,2280,0.32,-620,-0.09,188020,47.01,35
1064,空頭出場,2022-09-19 13:20,S_G_Cut,14445,1,721600,-690,-0.10,1330,0.18,-1570,-0.22,187350,46.84,32
1064,空頭進場,2022-09-19 10:40,S_Add,14432,1,721600,-690,-0.10,1330,0.18,-1570,-0.22,187350,46.84,32
1065,空頭出場,2022-09-19 15:00,S_Exit_Add,14389,1,720900,1410,0.20,1480,0.21,-1720,-0.24,188780,47.20,32
1065,空頭進場,2022-09-19 11:05,S_G_進,14418,1,720900,1410,0.20,1480,0.21,-1720,-0.24,188780,47.20,32
1066,空頭出場,2022-09-19 17:15,S_Exit_Add,14374,1,720800,2060,0.29,2130,0.30,-1820,-0.25,190860,47.72,58
1066,空頭進場,2022-09-19 11:10,S_G_進,14416,1,720800,2060,0.29,2130,0.30,-1820,-0.25,190860,47.72,58
1067,空頭出場,2022-09-21 10:10,S_Cmd_Fast,14456,1,721800,-1040,-0.14,1230,0.17,-1470,-0.20,189800,47.45,9
1067,空頭進場,2022-09-21 09:25,S_Cmd,14436,1,721800,-1040,-0.14,1230,0.17,-1470,-0.20,189800,47.45,9
1068,空頭出場,2022-09-21 13:00,S_Exit_Add,14378,1,720750,1810,0.25,1880,0.26,-2520,-0.35,191590,47.90,41
1068,空頭進場,2022-09-21 09:35,S_Add,14415,1,720750,1810,0.25,1880,0.26,-2520,-0.35,191590,47.90,41
1069,空頭出場,2022-09-21 15:00,S_Exit_Add,14344,1,719900,2660,0.37,2730,0.38,-1370,-0.19,194270,48.57,17
1069,空頭進場,2022-09-21 12:25,S_Add,14398,1,719900,2660,0.37,2730,0.38,-1370,-0.19,194270,48.57,17
1070,空頭出場,2022-09-21 15:00,S_Exit_Add,14344,1,719600,2360,0.33,2430,0.34,-1670,-0.23,196650,49.16,15
1070,空頭進場,2022-09-21 12:35,S_Add,14392,1,719600,2360,0.33,2430,0.34,-1670,-0.23,196650,49.16,15
1071,空頭出場,2022-09-22 09:00,S_Exit,14161,1,714400,6310,0.88,6380,0.89,-620,-0.09,202900,50.72,14
1071,空頭進場,2022-09-22 04:05,S_Cmd,14288,1,714400,6310,0.88,6380,0.89,-620,-0.09,202900,50.72,14
1072,空頭出場,2022-09-22 09:00,S_Exit_G,14161,1,711050,2960,0.42,3030,0.43,-70,-0.01,205880,51.47,2
1072,空頭進場,2022-09-22 08:50,S_Add,14221,1,711050,2960,0.42,3030,0.43,-70,-0.01,205880,51.47,2
1073,空頭出場,2022-09-22 09:05,S_Exit_Add,14130,1,709950,3410,0.48,3480,0.49,-70,-0.01,209310,52.33,2
1073,空頭進場,2022-09-22 08:55,S_Add,14199,1,709950,3410,0.48,3480,0.49,-70,-0.01,209310,52.33,2
1074,空頭出場,2022-09-22 09:10,S_Exit_Add,14112,1,709350,3710,0.52,3780,0.53,-420,-0.06,213020,53.26,2
1074,空頭進場,2022-09-22 09:00,S_G_進,14187,1,709350,3710,0.52,3780,0.53,-420,-0.06,213020,53.26,2
1075,空頭出場,2022-09-22 15:25,S_Exit_Add,14253,1,706550,-6140,-0.87,2130,0.30,-6120,-0.87,206900,51.73,61
1075,空頭進場,2022-09-22 09:10,S_Add,14131,1,706550,-6140,-0.87,2130,0.30,-6120,-0.87,206900,51.73,61
1076,空頭出場,2022-09-22 22:10,S_Exit,14250,1,710550,-1990,-0.28,130,0.02,-1970,-0.28,204910,51.23,1
1076,空頭進場,2022-09-22 22:05,S_Cmd,14211,1,710550,-1990,-0.28,130,0.02,-1970,-0.28,204910,51.23,1
1077,空頭出場,2022-09-23 00:25,S_Cmd_Fast,14238,1,710000,-1940,-0.27,730,0.10,-1920,-0.27,202970,50.74,16
1077,空頭進場,2022-09-22 23:05,S_Cmd,14200,1,710000,-1940,-0.27,730,0.10,-1920,-0.27,202970,50.74,16
1078,空頭出場,2022-09-23 09:15,S_Cmd_Fast,14221,1,709650,-1440,-0.20,380,0.05,-1570,-0.22,201530,50.38,5
1078,空頭進場,2022-09-23 08:50,S_Cmd,14193,1,709650,-1440,-0.20,380,0.05,-1570,-0.22,201530,50.38,5
1079,空頭出場,2022-09-23 11:30,S_Exit,14110,1,708450,2910,0.41,2980,0.42,-2320,-0.33,204400,51.10,22
1079,空頭進場,2022-09-23 09:40,S_Cmd,14169,1,708450,2910,0.41,2980,0.42,-2320,-0.33,204400,51.10,22
1080,空頭出場,2022-09-23 12:05,S_Exit_Add,14084,1,707000,2760,0.39,2830,0.40,-1270,-0.18,207140,51.79,19
1080,空頭進場,2022-09-23 10:30,S_Add,14140,1,707000,2760,0.39,2830,0.40,-1270,-0.18,207140,51.79,19
1081,空頭出場,2022-09-23 12:05,S_Exit_G,14084,1,706700,2460,0.35,2530,0.36,-1570,-0.22,209620,52.41,18
1081,空頭進場,2022-09-23 10:35,S_Add,14134,1,706700,2460,0.35,2530,0.36,-1570,-0.22,209620,52.41,18
1082,空頭出場,2022-09-23 12:05,S_Exit_Add,14057,1,705550,2660,0.38,2730,0.39,-170,-0.02,212300,53.08,6
1082,空頭進場,2022-09-23 11:35,S_Add,14111,1,705550,2660,0.38,2730,0.39,-170,-0.02,212300,53.08,6
1083,空頭出場,2022-09-23 12:05,S_Exit_Add,14057,1,705200,2310,0.33,2380,0.34,-520,-0.07,214630,53.66,5
1083,空頭進場,2022-09-23 11:40,S_G_進,14104,1,705200,2310,0.33,2380,0.34,-520,-0.07,214630,53.66,5
1084,空頭出場,2022-09-24 02:50,S_Exit,13926,1,698650,2310,0.33,2380,0.34,-1070,-0.15,216920,54.23,30
1084,空頭進場,2022-09-24 00:20,S_Cmd,13973,1,698650,2310,0.33,2380,0.34,-1070,-0.15,216920,54.23,30
1085,空頭出場,2022-09-24 04:45,Trend Rev,14000,1,697150,-2890,-0.41,1580,0.23,-2920,-0.42,214050,53.51,51
1085,空頭進場,2022-09-24 00:30,S_Add,13943,1,697150,-2890,-0.41,1580,0.23,-2920,-0.42,214050,53.51,51
1086,空頭出場,2022-09-26 09:05,S_Exit,13874,1,696650,2910,0.42,2980,0.43,-1020,-0.15,216940,54.24,3
1086,空頭進場,2022-09-26 08:50,S_Cmd,13933,1,696650,2910,0.42,2980,0.43,-1020,-0.15,216940,54.24,3
1087,空頭出場,2022-09-26 09:50,S_Exit_Add,13806,1,694300,3960,0.57,4030,0.58,-1520,-0.22,220860,55.22,9
1087,空頭進場,2022-09-26 09:05,S_Add,13886,1,694300,3960,0.57,4030,0.58,-1520,-0.22,220860,55.22,9
1088,空頭出場,2022-09-26 11:35,S_Exit_G,13797,1,692150,2260,0.33,2330,0.34,-2420,-0.35,223120,55.78,26
1088,空頭進場,2022-09-26 09:25,S_Add,13843,1,692150,2260,0.33,2330,0.34,-2420,-0.35,223120,55.78,26
1089,空頭出場,2022-09-26 11:40,S_Exit_G,13783,1,692100,2910,0.42,2980,0.43,-2470,-0.36,226030,56.51,26
1089,空頭進場,2022-09-26 09:30,S_Add,13842,1,692100,2910,0.42,2980,0.43,-2470,-0.36,226030,56.51,26
1090,空頭出場,2022-09-26 12:30,S_Exit_G,13780,1,691000,1960,0.28,2030,0.29,-3570,-0.52,227990,57.00,32
1090,空頭進場,2022-09-26 09:50,S_G_進,13820,1,691000,1960,0.28,2030,0.29,-3570,-0.52,227990,57.00,32
1091,空頭出場,2022-09-26 12:45,S_Exit_Add,13766,1,690400,2060,0.30,2130,0.31,-4170,-0.60,230050,57.51,34
1091,空頭進場,2022-09-26 09:55,S_G_進,13808,1,690400,2060,0.30,2130,0.31,-4170,-0.60,230050,57.51,34
1092,空頭出場,2022-09-26 12:45,S_Exit_G,13766,1,690000,1660,0.24,1730,0.25,-970,-0.14,231730,57.93,13
1092,空頭進場,2022-09-26 11:40,S_G_進,13800,1,690000,1660,0.24,1730,0.25,-970,-0.14,231730,57.93,13
1093,空頭出場,2022-09-26 13:00,S_Exit_Add,13761,1,689300,1210,0.18,1280,0.19,-1670,-0.24,232960,58.24,15
1093,空頭進場,2022-09-26 11:45,S_G_進,13786,1,689300,1210,0.18,1280,0.19,-1670,-0.24,232960,58.24,15
1094,空頭出場,2022-09-26 13:05,S_Exit_G,13744,1,688650,1410,0.20,1480,0.21,-720,-0.10,234390,58.60,4
1094,空頭進場,2022-09-26 12:45,S_G_進,13773,1,688650,1410,0.20,1480,0.21,-720,-0.10,234390,58.60,4
1095,空頭出場,2022-09-27 00:00,S_Cmd_Fast,13838,1,691100,-840,-0.12,1080,0.16,-1070,-0.15,233550,58.39,7
1095,空頭進場,2022-09-26 23:25,S_Cmd,13822,1,691100,-840,-0.12,1080,0.16,-1070,-0.15,233550,58.39,7
1096,空頭出場,2022-09-27 10:25,S_Cmd_Fast,13810,1,689000,-1540,-0.22,2280,0.33,-2120,-0.31,231990,58.00,12
1096,空頭進場,2022-09-27 09:25,S_Cmd,13780,1,689000,-1540,-0.22,2280,0.33,-2120,-0.31,231990,58.00,12
1097,空頭出場,2022-09-27 10:30,Trend Rev,13816,1,688000,-2840,-0.41,1280,0.19,-3920,-0.57,229170,57.29,8
1097,空頭進場,2022-09-27 09:50,S_Add,13760,1,688000,-2840,-0.41,1280,0.19,-3920,-0.57,229170,57.29,8
1098,空頭出場,2022-09-28 00:10,S_Exit,13754,1,691300,3560,0.51,3630,0.53,-820,-0.12,232670,58.17,8
1098,空頭進場,2022-09-27 23:30,S_Cmd,13826,1,691300,3560,0.51,3630,0.53,-820,-0.12,232670,58.17,8
1099,空頭出場,2022-09-28 00:10,S_Exit_G,13754,1,690200,2460,0.36,2530,0.37,-70,-0.01,235150,58.79,2
1099,空頭進場,2022-09-28 00:00,S_Add,13804,1,690200,2460,0.36,2530,0.37,-70,-0.01,235150,58.79,2
1100,空頭出場,2022-09-28 00:15,S_Exit_Add,13743,1,689900,2710,0.39,2780,0.40,-70,-0.01,237860,59.47,2
1100,空頭進場,2022-09-28 00:05,S_Add,13798,1,689900,2710,0.39,2780,0.40,-70,-0.01,237860,59.47,2
1101,空頭出場,2022-09-28 00:15,S_Exit_Add,13743,1,689350,2160,0.31,2230,0.32,-70,-0.01,240040,60.01,1
1101,空頭進場,2022-09-28 00:10,S_G_進,13787,1,689350,2160,0.31,2230,0.32,-70,-0.01,240040,60.01,1
1102,空頭出場,2022-09-28 08:50,Trend Rev,13809,1,688250,-2240,-0.33,1130,0.16,-2520,-0.37,237800,59.45,58
1102,空頭進場,2022-09-28 00:15,S_Add,13765,1,688250,-2240,-0.33,1130,0.16,-2520,-0.37,237800,59.45,58
1103,空頭出場,2022-09-28 08:50,Trend Rev,13809,1,687250,-3240,-0.47,130,0.02,-3520,-0.51,234580,58.65,57
1103,空頭進場,2022-09-28 00:20,S_Add,13745,1,687250,-3240,-0.47,130,0.02,-3520,-0.51,234580,58.65,57
1104,空頭出場,2022-09-28 09:25,S_Exit,13703,1,688150,2960,0.43,3030,0.44,-220,-0.03,237520,59.38,1
1104,空頭進場,2022-09-28 09:20,S_Cmd,13763,1,688150,2960,0.43,3030,0.44,-220,-0.03,237520,59.38,1
1105,空頭出場,2022-09-28 09:35,S_Exit_Add,13659,1,686550,3560,0.52,3630,0.53,-670,-0.10,241080,60.27,2
1105,空頭進場,2022-09-28 09:25,S_Add,13731,1,686550,3560,0.52,3630,0.53,-670,-0.10,241080,60.27,2
1106,空頭出場,2022-09-28 09:40,S_Exit_Add,13622,1,685300,4160,0.61,4230,0.62,-470,-0.07,245240,61.31,2
1106,空頭進場,2022-09-28 09:30,S_Add,13706,1,685300,4160,0.61,4230,0.62,-470,-0.07,245240,61.31,2
1107,空頭出場,2022-09-28 09:45,S_Exit_Add,13583,1,683050,3860,0.57,3930,0.58,-470,-0.07,249100,62.28,1
1107,空頭進場,2022-09-28 09:40,S_Add,13661,1,683050,3860,0.57,3930,0.58,-470,-0.07,249100,62.28,1
1108,空頭出場,2022-09-28 10:15,S_Exit_Add,13511,1,681200,5610,0.82,5680,0.83,-720,-0.11,254670,63.67,6
1108,空頭進場,2022-09-28 09:45,S_Add,13624,1,681200,5610,0.82,5680,0.83,-720,-0.11,254670,63.67,6
1109,空頭出場,2022-09-28 10:15,S_Exit_G,13511,1,679150,3560,0.52,3630,0.53,-2770,-0.41,258250,64.56,5
1109,空頭進場,2022-09-28 09:50,S_Add,13583,1,679150,3560,0.52,3630,0.53,-2770,-0.41,258250,64.56,5
1110,空頭出場,2022-09-28 15:00,S_Exit_Add,13484,1,679250,5010,0.74,5080,0.75,-420,-0.06,263240,65.81,44
1110,空頭進場,2022-09-28 10:10,S_Add,13585,1,679250,5010,0.74,5080,0.75,-420,-0.06,263240,65.81,44
1111,空頭出場,2022-09-28 15:00,S_Exit_Add,13484,1,677400,3160,0.47,3230,0.48,-920,-0.14,266420,66.61,43
1111,空頭進場,2022-09-28 10:15,S_G_進,13548,1,677400,3160,0.47,3230,0.48,-920,-0.14,266420,66.61,43
1112,空頭出場,2022-09-28 15:55,S_G_Cut,13525,1,675550,-740,-0.11,2580,0.38,-2770,-0.41,265700,66.43,53
1112,空頭進場,2022-09-28 10:20,S_Add,13511,1,675550,-740,-0.11,2580,0.38,-2770,-0.41,265700,66.43,53
1113,空頭出場,2022-09-28 20:45,Trend Rev,13549,1,675350,-2140,-0.32,4180,0.62,-2970,-0.44,263580,65.90,108
1113,空頭進場,2022-09-28 10:35,S_G_進,13507,1,675350,-2140,-0.32,4180,0.62,-2970,-0.44,263580,65.90,108
1114,空頭出場,2022-09-29 09:25,Trend Rev,13636,1,681000,-840,-0.12,830,0.12,-1770,-0.26,262740,65.69,4
1114,空頭進場,2022-09-29 09:05,S_Cmd,13620,1,681000,-840,-0.12,830,0.12,-1770,-0.26,262740,65.69,4
1115,空頭出場,2022-09-29 10:55,S_Exit,13481,1,679350,5260,0.77,5330,0.78,-470,-0.07,267940,66.99,12
1115,空頭進場,2022-09-29 09:55,S_Cmd,13587,1,679350,5260,0.77,5330,0.78,-470,-0.07,267940,66.99,12
1116,空頭出場,2022-09-29 10:55,S_Exit_G,13481,1,677100,3010,0.44,3080,0.45,-1370,-0.20,270970,67.74,9
1116,空頭進場,2022-09-29 10:10,S_Add,13542,1,677100,3010,0.44,3080,0.45,-1370,-0.20,270970,67.74,9
1117,空頭出場,2022-09-29 11:55,S_G_Cut,13560,1,676850,-1190,-0.18,3280,0.48,-1620,-0.24,269760,67.44,20
1117,空頭進場,2022-09-29 10:15,S_Add,13537,1,676850,-1190,-0.18,3280,0.48,-1620,-0.24,269760,67.44,20
1118,空頭出場,2022-09-29 12:20,S_Exit_Add,13607,1,675900,-4490,-0.66,2330,0.34,-4470,-0.66,265290,66.32,23
1118,空頭進場,2022-09-29 10:25,S_G_進,13518,1,675900,-4490,-0.66,2330,0.34,-4470,-0.66,265290,66.32,23
1119,空頭出場,2022-09-29 12:25,Trend Rev,13606,1,674100,-6240,-0.93,530,0.08,-6320,-0.94,259070,64.77,17
1119,空頭進場,2022-09-29 11:00,S_Add,13482,1,674100,-6240,-0.93,530,0.08,-6320,-0.94,259070,64.77,17
1120,空頭出場,2022-09-29 12:25,Trend Rev,13606,1,673900,-6440,-0.96,130,0.02,-6520,-0.97,252650,63.16,15
1120,空頭進場,2022-09-29 11:10,S_G_進,13478,1,673900,-6440,-0.96,130,0.02,-6520,-0.97,252650,63.16,15
1121,空頭出場,2022-09-30 00:45,S_Cmd_Fast,13376,1,667500,-1340,-0.20,1930,0.29,-2020,-0.30,251290,62.82,32
1121,空頭進場,2022-09-29 22:05,S_Cmd,13350,1,667500,-1340,-0.20,1930,0.29,-2020,-0.30,251290,62.82,32
1122,空頭出場,2022-09-30 09:45,Trend Rev,13395,1,666200,-3590,-0.54,1680,0.25,-3720,-0.56,247720,61.93,93
1122,空頭進場,2022-09-29 22:15,S_Add,13324,1,666200,-3590,-0.54,1680,0.25,-3720,-0.56,247720,61.93,93
1123,空頭出場,2022-10-03 08:45,S_Exit,13250,1,665850,3310,0.50,3380,0.51,-770,-0.12,251030,62.76,13
1123,空頭進場,2022-10-01 03:55,S_Cmd,13317,1,665850,3310,0.50,3380,0.51,-770,-0.12,251030,62.76,13
1124,空頭出場,2022-10-03 15:05,S_Cmd_Fast,13323,1,665800,-390,-0.06,2630,0.40,-1570,-0.24,250600,62.65,22
1124,空頭進場,2022-10-03 12:00,S_Cmd,13316,1,665800,-390,-0.06,2630,0.40,-1570,-0.24,250600,62.65,22
1125,空頭出場,2022-10-03 18:30,Trend Rev,13343,1,664350,-2840,-0.43,1180,0.18,-3020,-0.45,247780,61.94,47
1125,空頭進場,2022-10-03 13:20,S_Add,13287,1,664350,-2840,-0.43,1180,0.18,-3020,-0.45,247780,61.94,47
1126,空頭出場,2022-10-03 18:30,Trend Rev,13343,1,663600,-3590,-0.54,0,0.00,-3770,-0.57,244210,61.05,45
1126,空頭進場,2022-10-03 13:30,S_Add,13272,1,663600,-3590,-0.54,0,0.00,-3770,-0.57,244210,61.05,45
1127,多頭出場,2022-10-04 22:40,L_Exit,13766,1,685600,2660,0.39,2730,0.40,-470,-0.07,246810,61.70,10
1127,多頭進場,2022-10-04 21:50,L_Cmd,13712,1,685600,2660,0.39,2730,0.40,-470,-0.07,246810,61.70,10
1128,多頭出場,2022-10-04 22:55,L_Exit_G,13774,1,686800,1860,0.27,1930,0.28,-570,-0.08,248670,62.17,10
1128,多頭進場,2022-10-04 22:05,L_Add,13736,1,686800,1860,0.27,1930,0.28,-570,-0.08,248670,62.17,10
1129,多頭出場,2022-10-04 23:25,L_Exit_Add,13782,1,687150,1910,0.28,1980,0.29,-320,-0.05,250580,62.65,14
1129,多頭進場,2022-10-04 22:15,L_Add,13743,1,687150,1910,0.28,1980,0.29,-320,-0.05,250580,62.65,14
1130,多頭出場,2022-10-04 23:25,L_Exit_G,13782,1,687600,1460,0.21,1530,0.22,-770,-0.11,252060,63.02,13
1130,多頭進場,2022-10-04 22:20,L_G_進,13752,1,687600,1460,0.21,1530,0.22,-770,-0.11,252060,63.02,13
1131,多頭出場,2022-10-04 23:25,L_Exit_Add,13789,1,688150,1260,0.18,1330,0.19,-570,-0.08,253340,63.33,8
1131,多頭進場,2022-10-04 22:45,L_G_進,13763,1,688150,1260,0.18,1330,0.19,-570,-0.08,253340,63.33,8
1132,多頭出場,2022-10-04 23:25,L_Exit_G,13789,1,688500,910,0.13,980,0.14,-520,-0.08,254270,63.57,5
1132,多頭進場,2022-10-04 23:00,L_G_進,13770,1,688500,910,0.13,980,0.14,-520,-0.08,254270,63.57,5
1133,多頭出場,2022-10-05 11:45,L_Cmd_Fast,13819,1,691400,-490,-0.07,2780,0.40,-1170,-0.17,253740,63.43,28
1133,多頭進場,2022-10-05 09:25,L_Cmd,13828,1,691400,-490,-0.07,2780,0.40,-1170,-0.17,253740,63.43,28
1134,多頭出場,2022-10-05 12:20,L_Exit_Add,13776,1,692850,-4090,-0.59,1330,0.19,-4070,-0.59,249670,62.42,24
1134,多頭進場,2022-10-05 10:20,L_Add,13857,1,692850,-4090,-0.59,1330,0.19,-4070,-0.59,249670,62.42,24
1135,多頭出場,2022-10-05 12:25,Trend Rev,13766,1,693800,-5540,-0.80,380,0.05,-5670,-0.82,244150,61.04,24
1135,多頭進場,2022-10-05 10:25,L_Add,13876,1,693800,-5540,-0.80,380,0.05,-5670,-0.82,244150,61.04,24
1136,多頭出場,2022-10-05 15:20,L_Cmd_Fast,13793,1,690800,-1190,-0.17,830,0.12,-1220,-0.18,242960,60.74,5
1136,多頭進場,2022-10-05 13:45,L_Cmd,13816,1,690800,-1190,-0.17,830,0.12,-1220,-0.18,242960,60.74,5
1137,多頭出場,2022-10-06 08:45,L_Exit,13922,1,690650,5410,0.78,5480,0.79,-1470,-0.21,248330,62.08,50
1137,多頭進場,2022-10-06 00:50,L_Cmd,13813,1,690650,5410,0.78,5480,0.79,-1470,-0.21,248330,62.08,50
1138,多頭出場,2022-10-06 08:45,L_Exit_Add,13922,1,692550,3510,0.51,3580,0.52,-2070,-0.30,251860,62.97,23
1138,多頭進場,2022-10-06 03:05,L_Add,13851,1,692550,3510,0.51,3580,0.52,-2070,-0.30,251860,62.97,23
1139,多頭出場,2022-10-06 08:45,L_Exit_Add,13955,1,692950,4760,0.69,4830,0.70,-2470,-0.36,256640,64.16,21
1139,多頭進場,2022-10-06 03:15,L_Add,13859,1,692950,4760,0.69,4830,0.70,-2470,-0.36,256640,64.16,21
1140,多頭出場,2022-10-06 22:00,L_Exit,13787,1,691650,-2340,-0.34,180,0.03,-2320,-0.34,254300,63.58,3
1140,多頭進場,2022-10-06 21:45,L_Cmd,13833,1,691650,-2340,-0.34,180,0.03,-2320,-0.34,254300,63.58,3
1141,多頭出場,2022-10-07 09:15,L_Cmd_Fast,13775,1,689650,-940,-0.14,30,0.00,-1270,-0.18,253360,63.34,1
1141,多頭進場,2022-10-07 09:10,L_Cmd,13793,1,689650,-940,-0.14,30,0.00,-1270,-0.18,253360,63.34,1
1142,多頭出場,2022-10-07 11:15,L_Cmd_Fast,13777,1,690400,-1590,-0.23,480,0.07,-1720,-0.25,251770,62.94,6
1142,多頭進場,2022-10-07 10:45,L_Cmd,13808,1,690400,-1590,-0.23,480,0.07,-1720,-0.25,251770,62.94,6
1143,空頭出場,2022-10-07 16:00,S_Exit,13643,1,684650,2460,0.36,2530,0.37,-820,-0.12,254230,63.56,22
1143,空頭進場,2022-10-07 12:55,S_Cmd,13693,1,684650,2460,0.36,2530,0.37,-820,-0.12,254230,63.56,22
1144,空頭出場,2022-10-08 01:55,S_Exit,13445,1,675600,3310,0.49,3380,0.50,-1420,-0.21,257480,64.37,41
1144,空頭進場,2022-10-07 22:30,S_Cmd,13512,1,675600,3310,0.49,3380,0.50,-1420,-0.21,257480,64.37,41
1145,空頭出場,2022-10-08 02:10,S_Exit_Add,13439,1,674250,2260,0.34,2330,0.35,-220,-0.03,259760,64.94,21
1145,空頭進場,2022-10-08 00:25,S_Add,13485,1,674250,2260,0.34,2330,0.35,-220,-0.03,259760,64.94,21
1146,空頭出場,2022-10-08 02:10,S_Exit_G,13439,1,673400,1410,0.21,1480,0.22,-470,-0.07,261190,65.30,19
1146,空頭進場,2022-10-08 00:35,S_Add,13468,1,673400,1410,0.21,1480,0.22,-470,-0.07,261190,65.30,19
1147,空頭出場,2022-10-08 03:15,S_Exit_Add,13430,1,673200,1660,0.25,1730,0.26,-670,-0.10,262850,65.71,30
1147,空頭進場,2022-10-08 00:45,S_G_進,13464,1,673200,1660,0.25,1730,0.26,-670,-0.10,262850,65.71,30
1148,空頭出場,2022-10-11 08:45,S_Exit_Add,13244,1,672000,9760,1.45,9830,1.46,-370,-0.06,272610,68.15,21
1148,空頭進場,2022-10-08 03:15,S_Add,13440,1,672000,9760,1.45,9830,1.46,-370,-0.06,272610,68.15,21
1149,空頭出場,2022-10-11 08:45,S_Exit_Add,13244,1,670550,8310,1.24,8380,1.25,-1020,-0.15,280940,70.24,17
1149,空頭進場,2022-10-08 03:35,S_Add,13411,1,670550,8310,1.24,8380,1.25,-1020,-0.15,280940,70.24,17
1150,空頭出場,2022-10-11 09:40,S_Exit,13167,1,662300,3910,0.59,3980,0.60,-2470,-0.37,284830,71.21,10
1150,空頭進場,2022-10-11 08:50,S_Cmd,13246,1,662300,3910,0.59,3980,0.60,-2470,-0.37,284830,71.21,10
1151,空頭出場,2022-10-11 11:05,S_Exit_G,13129,1,660050,3560,0.54,3630,0.55,-4720,-0.72,288350,72.09,24
1151,空頭進場,2022-10-11 09:05,S_Add,13201,1,660050,3560,0.54,3630,0.55,-4720,-0.72,288350,72.09,24
1152,空頭出場,2022-10-11 12:05,S_Exit_G,13111,1,658950,3360,0.51,3430,0.52,-2470,-0.37,291710,72.93,28
1152,空頭進場,2022-10-11 09:45,S_Add,13179,1,658950,3360,0.51,3430,0.52,-2470,-0.37,291710,72.93,28
1153,空頭出場,2022-10-11 12:15,S_Exit_Add,13097,1,658000,3110,0.47,3180,0.48,-3420,-0.52,294820,73.71,29
1153,空頭進場,2022-10-11 09:50,S_Add,13160,1,658000,3110,0.47,3180,0.48,-3420,-0.52,294820,73.71,29
1154,空頭出場,2022-10-11 12:15,S_Exit_G,13097,1,657850,2960,0.45,3030,0.46,-420,-0.06,297800,74.45,16
1154,空頭進場,2022-10-11 10:55,S_G_進,13157,1,657850,2960,0.45,3030,0.46,-420,-0.06,297800,74.45,16
1155,空頭出場,2022-10-11 12:20,S_Exit_Add,13098,1,656950,2010,0.31,2130,0.32,-870,-0.13,299830,74.96,12
1155,空頭進場,2022-10-11 11:20,S_G_進,13139,1,656950,2010,0.31,2130,0.32,-870,-0.13,299830,74.96,12
1156,空頭出場,2022-10-11 12:20,S_Exit_Add,13089,1,655800,1310,0.20,1380,0.21,-420,-0.06,301140,75.29,2
1156,空頭進場,2022-10-11 12:10,S_G_進,13116,1,655800,1310,0.20,1380,0.21,-420,-0.06,301140,75.29,2
1157,空頭出場,2022-10-11 17:50,S_Exit_Add,13032,1,654900,3260,0.50,3330,0.51,-1720,-0.26,304420,76.11,51
1157,空頭進場,2022-10-11 12:20,S_Add,13098,1,654900,3260,0.50,3330,0.51,-1720,-0.26,304420,76.11,51
1158,空頭出場,2022-10-12 13:10,Trend Rev,13073,1,653550,-140,-0.02,130,0.02,-720,-0.11,304280,76.07,1
1158,空頭進場,2022-10-12 13:05,S_Cmd,13071,1,653550,-140,-0.02,130,0.02,-720,-0.11,304280,76.07,1
1159,空頭出場,2022-10-13 02:10,S_Cmd_Fast,13038,1,651250,-690,-0.11,730,0.11,-1420,-0.22,303590,75.90,18
1159,空頭進場,2022-10-13 00:40,S_Cmd,13025,1,651250,-690,-0.11,730,0.11,-1420,-0.22,303590,75.90,18
1160,空頭出場,2022-10-13 10:30,S_Exit,12875,1,648300,4510,0.70,4580,0.71,-170,-0.03,308060,77.02,3
1160,空頭進場,2022-10-13 10:15,S_Cmd,12966,1,648300,4510,0.70,4580,0.71,-170,-0.03,308060,77.02,3
1161,空頭出場,2022-10-13 12:40,S_Exit_Add,12836,1,646250,4410,0.68,4480,0.69,-370,-0.06,312450,78.11,28
1161,空頭進場,2022-10-13 10:20,S_Add,12925,1,646250,4410,0.68,4480,0.69,-370,-0.06,312450,78.11,28
