交易編號,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,報酬 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %,持續時間（K線）
4543,空頭進場,2025-03-17 13:15,S_Add,22122,1,1106100,-2790,-0.25,1180,0.11,-2820,-0.25,2006130,501.53,23
4544,空頭出場,2025-03-18 13:30,S_Cmd_Fast,22247,1,1109800,-2590,-0.23,180,0.02,-3120,-0.28,2003540,500.89,32
4544,空頭進場,2025-03-18 10:50,S_Cmd,22196,1,1109800,-2590,-0.23,180,0.02,-3120,-0.28,2003540,500.89,32
4545,空頭出場,2025-03-18 22:40,S_Exit,22173,1,1105900,-2790,-0.25,130,0.01,-2770,-0.25,2000750,500.19,4
4545,空頭進場,2025-03-18 22:20,S_Cmd,22118,1,1105900,-2790,-0.25,130,0.01,-2770,-0.25,2000750,500.19,4
4546,空頭出場,2025-03-19 08:50,S_Cmd_Fast,22238,1,1111750,-190,-0.02,730,0.07,-1320,-0.12,2000560,500.14,1
4546,空頭進場,2025-03-19 08:45,S_Cmd,22235,1,1111750,-190,-0.02,730,0.07,-1320,-0.12,2000560,500.14,1
4547,空頭出場,2025-03-19 11:30,S_Exit,22056,1,1107000,4160,0.38,4230,0.38,-870,-0.08,2004660,501.17,17
4547,空頭進場,2025-03-19 10:05,S_Cmd,22140,1,1107000,4160,0.38,4230,0.38,-870,-0.08,2004660,501.17,17
4548,空頭出場,2025-03-19 11:35,S_Exit_G,22051,1,1105500,2910,0.26,2980,0.27,-1070,-0.10,2007590,501.90,13
4548,空頭進場,2025-03-19 10:30,S_Add,22110,1,1105500,2910,0.26,2980,0.27,-1070,-0.10,2007590,501.90,13
4549,空頭出場,2025-03-19 12:15,S_Exit_Add,22029,1,1103850,2360,0.21,2430,0.22,-2720,-0.25,2009970,502.49,20
4549,空頭進場,2025-03-19 10:35,S_Add,22077,1,1103850,2360,0.21,2430,0.22,-2720,-0.25,2009970,502.49,20
4550,空頭出場,2025-03-19 12:35,S_Exit_Add,22006,1,1103800,3460,0.31,3530,0.32,-2770,-0.25,2013410,503.35,23
4550,空頭進場,2025-03-19 10:40,S_G_進,22076,1,1103800,3460,0.31,3530,0.32,-2770,-0.25,2013410,503.35,23
4551,空頭出場,2025-03-19 12:35,S_Exit_G,21984,1,1101750,2510,0.23,2580,0.23,-370,-0.03,2015920,503.98,3
4551,空頭進場,2025-03-19 12:20,S_Add,22035,1,1101750,2510,0.23,2580,0.23,-370,-0.03,2015920,503.98,3
4552,空頭出場,2025-03-19 18:50,Trend Rev,22083,1,1101300,-2890,-0.26,2780,0.25,-2970,-0.27,2013030,503.26,61
4552,空頭進場,2025-03-19 12:30,S_Add,22026,1,1101300,-2890,-0.26,2780,0.25,-2970,-0.27,2013030,503.26,61
4553,空頭出場,2025-03-19 18:50,Trend Rev,22083,1,1100300,-3890,-0.35,1780,0.16,-3970,-0.36,2009160,502.29,60
4553,空頭進場,2025-03-19 12:35,S_G_進,22006,1,1100300,-3890,-0.35,1780,0.16,-3970,-0.36,2009160,502.29,60
4554,空頭出場,2025-03-19 18:50,Trend Rev,22083,1,1099200,-4990,-0.45,680,0.06,-5070,-0.46,2004190,501.05,59
4554,空頭進場,2025-03-19 12:40,S_Add,21984,1,1099200,-4990,-0.45,680,0.06,-5070,-0.46,2004190,501.05,59
4555,多頭出場,2025-03-20 15:05,L_G_Cut,22365,1,1116400,1810,0.16,4480,0.40,-70,-0.01,2005940,501.49,33
4555,多頭進場,2025-03-20 11:10,L_Cmd,22328,1,1116400,1810,0.16,4480,0.40,-70,-0.01,2005940,501.49,33
4556,多頭出場,2025-03-20 16:30,L_Cmd_Fast,22345,1,1119250,-2040,-0.18,1630,0.15,-2370,-0.21,2003920,500.98,48
4556,多頭進場,2025-03-20 11:20,L_Add,22385,1,1119250,-2040,-0.18,1630,0.15,-2370,-0.21,2003920,500.98,48
4557,多頭出場,2025-03-20 17:15,Trend Rev,22289,1,1119650,-5240,-0.47,1230,0.11,-5220,-0.47,1998700,499.67,54
4557,多頭進場,2025-03-20 11:35,L_Add,22393,1,1119650,-5240,-0.47,1230,0.11,-5220,-0.47,1998700,499.67,54
4558,多頭出場,2025-03-20 17:15,Trend Rev,22289,1,1120650,-6240,-0.56,130,0.01,-6220,-0.56,1992480,498.12,35
4558,多頭進場,2025-03-20 13:10,L_G_進,22413,1,1120650,-6240,-0.56,130,0.01,-6220,-0.56,1992480,498.12,35
4559,多頭出場,2025-03-21 00:10,L_G_Cut,22304,1,1114200,960,0.09,3780,0.34,-270,-0.02,1993380,498.35,26
4559,多頭進場,2025-03-20 22:00,L_Cmd,22284,1,1114200,960,0.09,3780,0.34,-270,-0.02,1993380,498.35,26
4560,多頭出場,2025-03-21 00:25,L_Cmd_Fast,22283,1,1115700,-1590,-0.14,2280,0.20,-1570,-0.14,1991810,497.95,28
4560,多頭進場,2025-03-20 22:05,L_Add,22314,1,1115700,-1590,-0.14,2280,0.20,-1570,-0.14,1991810,497.95,28
4561,多頭出場,2025-03-21 00:30,Trend Rev,22257,1,1116700,-3890,-0.35,1280,0.11,-4170,-0.37,1987940,496.99,25
4561,多頭進場,2025-03-20 22:25,L_Add,22334,1,1116700,-3890,-0.35,1280,0.11,-4170,-0.37,1987940,496.99,25
4562,多頭出場,2025-03-21 00:30,Trend Rev,22257,1,1117250,-4440,-0.40,730,0.07,-4720,-0.42,1983520,495.88,16
4562,多頭進場,2025-03-20 23:10,L_G_進,22345,1,1117250,-4440,-0.40,730,0.07,-4720,-0.42,1983520,495.88,16
4563,空頭出場,2025-03-24 15:10,S_Cmd_Fast,22175,1,1107750,-1040,-0.09,1480,0.13,-2020,-0.18,1982480,495.62,29
4563,空頭進場,2025-03-24 11:30,S_Cmd,22155,1,1107750,-1040,-0.09,1480,0.13,-2020,-0.18,1982480,495.62,29
4564,多頭出場,2025-03-25 01:15,L_G_Cut,22324,1,1115200,960,0.09,3180,0.29,-170,-0.02,1983380,495.85,35
4564,多頭進場,2025-03-24 22:20,L_Cmd,22304,1,1115200,960,0.09,3180,0.29,-170,-0.02,1983380,495.85,35
4565,多頭出場,2025-03-25 02:05,L_Cmd_Fast,22315,1,1116500,-790,-0.07,1880,0.17,-1220,-0.11,1982610,495.65,39
4565,多頭進場,2025-03-24 22:50,L_Add,22330,1,1116500,-790,-0.07,1880,0.17,-1220,-0.11,1982610,495.65,39
4566,多頭出場,2025-03-25 08:50,L_Exit_Add,22379,1,1117150,1760,0.16,2030,0.18,-1870,-0.17,1984370,496.09,71
4566,多頭進場,2025-03-24 23:10,L_Add,22343,1,1117150,1760,0.16,2030,0.18,-1870,-0.17,1984370,496.09,71
4567,多頭出場,2025-03-25 08:55,L_Exit_Add,22404,1,1117700,2460,0.22,2530,0.23,-2420,-0.22,1986850,496.71,71
4567,多頭進場,2025-03-24 23:15,L_G_進,22354,1,1117700,2460,0.22,2530,0.23,-2420,-0.22,1986850,496.71,71
4568,多頭出場,2025-03-25 10:00,L_Exit_Add,22296,1,1118950,-4190,-0.37,3230,0.29,-4170,-0.37,1982660,495.67,14
4568,多頭進場,2025-03-25 08:50,L_Add,22379,1,1118950,-4190,-0.37,3230,0.29,-4170,-0.37,1982660,495.67,14
4569,多頭出場,2025-03-25 10:05,Trend Rev,22303,1,1121250,-6140,-0.55,930,0.08,-6570,-0.59,1976540,494.14,4
4569,多頭進場,2025-03-25 09:45,L_Add,22425,1,1121250,-6140,-0.55,930,0.08,-6570,-0.59,1976540,494.14,4
4570,多頭出場,2025-03-25 23:35,L_Cmd_Fast,22346,1,1118400,-1140,-0.10,580,0.05,-1320,-0.12,1975400,493.85,8
4570,多頭進場,2025-03-25 22:55,L_Cmd,22368,1,1118400,-1140,-0.10,580,0.05,-1320,-0.12,1975400,493.85,8
4571,多頭出場,2025-03-26 09:25,L_Exit,22349,1,1119250,-1840,-0.16,2130,0.19,-1820,-0.16,1973560,493.39,7
4571,多頭進場,2025-03-26 08:50,L_Cmd,22385,1,1119250,-1840,-0.16,2130,0.19,-1820,-0.16,1973560,493.39,7
4572,空頭出場,2025-03-27 00:10,S_Exit,22071,1,1106800,3210,0.29,3280,0.30,-1570,-0.14,1976710,494.18,22
4572,空頭進場,2025-03-26 22:20,S_Cmd,22136,1,1106800,3210,0.29,3280,0.30,-1570,-0.14,1976710,494.18,22
4573,空頭出場,2025-03-27 00:55,S_Exit_Add,22043,1,1105400,3210,0.29,3280,0.30,-120,-0.01,1979920,494.98,12
4573,空頭進場,2025-03-26 23:55,S_Add,22108,1,1105400,3210,0.29,3280,0.30,-120,-0.01,1979920,494.98,12
4574,空頭出場,2025-03-27 00:55,S_Exit_G,22043,1,1104500,2310,0.21,2380,0.22,-220,-0.02,1982250,495.56,11
4574,空頭進場,2025-03-27 00:00,S_Add,22090,1,1104500,2310,0.21,2380,0.22,-220,-0.02,1982250,495.56,11
4575,空頭出場,2025-03-27 01:10,S_Exit_G,22038,1,1103950,2010,0.18,2080,0.19,-720,-0.07,1984260,496.07,13
4575,空頭進場,2025-03-27 00:05,S_G_進,22079,1,1103950,2010,0.18,2080,0.19,-720,-0.07,1984260,496.07,13
4576,空頭出場,2025-03-27 01:15,S_Exit_Add,22021,1,1103350,2260,0.20,2330,0.21,-1170,-0.11,1986540,496.64,11
4576,空頭進場,2025-03-27 00:20,S_G_進,22067,1,1103350,2260,0.20,2330,0.21,-1170,-0.11,1986540,496.64,11
4577,空頭出場,2025-03-27 01:30,S_Exit_Add,21991,1,1102550,2960,0.27,3030,0.27,-320,-0.03,1989520,497.38,6
4577,空頭進場,2025-03-27 01:00,S_Add,22051,1,1102550,2960,0.27,3030,0.27,-320,-0.03,1989520,497.38,6
4578,空頭出場,2025-03-27 09:15,S_Exit,21986,1,1096150,-3190,-0.29,130,0.01,-3620,-0.33,1986330,496.58,1
4578,空頭進場,2025-03-27 09:10,S_Cmd,21923,1,1096150,-3190,-0.29,130,0.01,-3620,-0.33,1986330,496.58,1
4579,空頭出場,2025-03-27 12:25,S_Cmd_Fast,21959,1,1095050,-2940,-0.27,230,0.02,-3170,-0.29,1983390,495.85,14
4579,空頭進場,2025-03-27 11:15,S_Cmd,21901,1,1095050,-2940,-0.27,230,0.02,-3170,-0.29,1983390,495.85,14
4580,空頭出場,2025-03-28 00:20,S_Cmd_Fast,21890,1,1092400,-2140,-0.20,1280,0.12,-2220,-0.20,1981250,495.31,8
4580,空頭進場,2025-03-27 23:40,S_Cmd,21848,1,1092400,-2140,-0.20,1280,0.12,-2220,-0.20,1981250,495.31,8
4581,空頭出場,2025-03-28 02:15,S_Cmd_Fast,21855,1,1091050,-1740,-0.16,1280,0.12,-1770,-0.16,1979510,494.88,16
4581,空頭進場,2025-03-28 00:55,S_Cmd,21821,1,1091050,-1740,-0.16,1280,0.12,-1770,-0.16,1979510,494.88,16
4582,空頭出場,2025-03-28 09:00,S_Exit,21686,1,1088650,4310,0.40,4380,0.40,-1120,-0.10,1983800,495.95,2
4582,空頭進場,2025-03-28 08:50,S_Cmd,21773,1,1088650,4310,0.40,4380,0.40,-1120,-0.10,1983800,495.95,2
4583,空頭出場,2025-03-28 09:45,S_Exit_Add,21646,1,1087150,4810,0.44,4880,0.45,-1770,-0.16,1988570,497.14,9
4583,空頭進場,2025-03-28 09:00,S_Add,21743,1,1087150,4810,0.44,4880,0.45,-1770,-0.16,1988570,497.14,9
4584,空頭出場,2025-03-28 09:50,S_Exit_G,21637,1,1084650,2760,0.25,2830,0.26,-4270,-0.39,1991350,497.84,9
4584,空頭進場,2025-03-28 09:05,S_Add,21693,1,1084650,2760,0.25,2830,0.26,-4270,-0.39,1991350,497.84,9
4585,空頭出場,2025-03-28 10:20,S_Exit_G,21584,1,1084450,5210,0.48,5280,0.49,-4470,-0.41,1996540,499.14,14
4585,空頭進場,2025-03-28 09:10,S_Add,21689,1,1084450,5210,0.48,5280,0.49,-4470,-0.41,1996540,499.14,14
4586,空頭出場,2025-03-28 10:25,S_Exit_Add,21576,1,1083650,4810,0.44,4880,0.45,-670,-0.06,2001350,500.34,8
4586,空頭進場,2025-03-28 09:45,S_G_進,21673,1,1083650,4810,0.44,4880,0.45,-670,-0.06,2001350,500.34,8
4587,空頭出場,2025-03-28 10:25,S_Exit_Add,21576,1,1082250,3410,0.32,3480,0.32,-1870,-0.17,2004780,501.20,6
4587,空頭進場,2025-03-28 09:55,S_Add,21645,1,1082250,3410,0.32,3480,0.32,-1870,-0.17,2004780,501.20,6
4588,空頭出場,2025-03-28 10:45,S_Exit_G,21540,1,1081450,4410,0.41,4480,0.41,-2670,-0.25,2009190,502.30,9
4588,空頭進場,2025-03-28 10:00,S_G_進,21629,1,1081450,4410,0.41,4480,0.41,-2670,-0.25,2009190,502.30,9
4589,空頭出場,2025-03-28 10:50,S_Exit_Add,21523,1,1079350,3160,0.29,3230,0.30,-1320,-0.12,2012350,503.09,5
4589,空頭進場,2025-03-28 10:25,S_G_進,21587,1,1079350,3160,0.29,3230,0.30,-1320,-0.12,2012350,503.09,5
4590,空頭出場,2025-03-28 12:05,S_Exit_G,21487,1,1078750,4360,0.40,4430,0.41,-270,-0.03,2016690,504.17,16
4590,空頭進場,2025-03-28 10:45,S_Add,21575,1,1078750,4360,0.40,4430,0.41,-270,-0.03,2016690,504.17,16
4591,空頭出場,2025-03-28 13:05,S_G_Cut,21576,1,1077150,-1690,-0.16,2930,0.27,-2020,-0.19,2015000,503.75,27
4591,空頭進場,2025-03-28 10:50,S_Add,21543,1,1077150,-1690,-0.16,2930,0.27,-2020,-0.19,2015000,503.75,27
4592,空頭出場,2025-03-28 21:00,TimeStop,21533,1,1076300,-390,-0.04,2080,0.19,-5920,-0.55,2014630,503.66,105
4592,空頭進場,2025-03-28 11:00,S_Add,21526,1,1076300,-390,-0.04,2080,0.19,-5920,-0.55,2014630,503.66,105
4593,空頭出場,2025-03-28 21:40,Trend Rev,21610,1,1075800,-4740,-0.44,1580,0.15,-6420,-0.60,2009910,502.48,112
4593,空頭進場,2025-03-28 11:05,S_G_進,21516,1,1075800,-4740,-0.44,1580,0.15,-6420,-0.60,2009910,502.48,112
4594,空頭出場,2025-03-28 21:40,Trend Rev,21610,1,1074950,-5590,-0.52,730,0.07,-7270,-0.68,2004340,501.09,99
4594,空頭進場,2025-03-28 12:10,S_G_進,21499,1,1074950,-5590,-0.52,730,0.07,-7270,-0.68,2004340,501.09,99
4595,空頭出場,2025-03-28 22:25,S_Exit,21358,1,1073850,5910,0.55,5980,0.56,-420,-0.04,2010210,502.55,3
4595,空頭進場,2025-03-28 22:10,S_Cmd,21477,1,1073850,5910,0.55,5980,0.56,-420,-0.04,2010210,502.55,3
4596,空頭出場,2025-03-28 22:35,S_Exit_Add,21314,1,1071500,5760,0.54,5830,0.54,-620,-0.06,2015950,503.99,4
4596,空頭進場,2025-03-28 22:15,S_Add,21430,1,1071500,5760,0.54,5830,0.54,-620,-0.06,2015950,503.99,4
4597,空頭出場,2025-03-28 23:00,S_Exit_Add,21284,1,1070950,6710,0.63,6780,0.63,-520,-0.05,2022660,505.67,8
4597,空頭進場,2025-03-28 22:20,S_Add,21419,1,1070950,6710,0.63,6780,0.63,-520,-0.05,2022660,505.67,8
4598,空頭出場,2025-03-28 23:00,S_Exit_G,21284,1,1068050,3810,0.36,3880,0.36,-1620,-0.15,2026490,506.62,6
4598,空頭進場,2025-03-28 22:30,S_Add,21361,1,1068050,3810,0.36,3880,0.36,-1620,-0.15,2026490,506.62,6
4599,空頭出場,2025-03-29 00:00,S_Exit_G,21280,1,1067200,3160,0.30,3230,0.30,-1870,-0.18,2029650,507.41,17
4599,空頭進場,2025-03-28 22:35,S_G_進,21344,1,1067200,3160,0.30,3230,0.30,-1870,-0.18,2029650,507.41,17
4600,空頭出場,2025-03-29 00:20,S_Exit_Add,21248,1,1066950,4510,0.42,4580,0.43,-2120,-0.20,2034160,508.54,18
4600,空頭進場,2025-03-28 22:50,S_G_進,21339,1,1066950,4510,0.42,4580,0.43,-2120,-0.20,2034160,508.54,18
4601,空頭出場,2025-03-29 01:05,S_Exit_Add,21192,1,1064300,4660,0.44,4730,0.44,-4770,-0.45,2038820,509.71,24
4601,空頭進場,2025-03-28 23:05,S_Add,21286,1,1064300,4660,0.44,4730,0.44,-4770,-0.45,2038820,509.71,24
4602,空頭出場,2025-03-29 01:25,S_Exit_Add,21139,1,1062500,5510,0.52,5580,0.53,-1420,-0.13,2044350,511.09,13
4602,空頭進場,2025-03-29 00:20,S_Add,21250,1,1062500,5510,0.52,5580,0.53,-1420,-0.13,2044350,511.09,13
4603,空頭出場,2025-03-29 04:40,S_Exit_Add,21149,1,1060650,3160,0.30,4130,0.39,-1520,-0.14,2047510,511.88,44
4603,空頭進場,2025-03-29 01:00,S_Add,21213,1,1060650,3160,0.30,4130,0.39,-1520,-0.14,2047510,511.88,44
4604,空頭出場,2025-03-31 08:45,S_Exit_Add,20855,1,1058050,15260,1.44,15330,1.45,-3020,-0.29,2062770,515.69,17
4604,空頭進場,2025-03-29 03:35,S_Add,21161,1,1058050,15260,1.44,15330,1.45,-3020,-0.29,2062770,515.69,17
4605,空頭出場,2025-03-31 08:45,S_Exit_Add,20855,1,1057450,14660,1.39,14730,1.39,-370,-0.03,2077450,519.36,4
4605,空頭進場,2025-03-29 04:40,S_Add,21149,1,1057450,14660,1.39,14730,1.39,-370,-0.03,2077450,519.36,4
4606,空頭出場,2025-03-31 15:05,S_G_Cut,20842,1,1042350,210,0.02,6130,0.59,-2620,-0.25,2077600,519.40,42
4606,空頭進場,2025-03-31 10:20,S_Cmd,20847,1,1042350,210,0.02,6130,0.59,-2620,-0.25,2077600,519.40,42
4607,空頭出場,2025-03-31 15:05,S_Cmd_Fast,20842,1,1039450,-2690,-0.26,3230,0.31,-4220,-0.41,2074930,518.73,32
4607,空頭進場,2025-03-31 11:10,S_Add,20789,1,1039450,-2690,-0.26,3230,0.31,-4220,-0.41,2074930,518.73,32
4608,空頭出場,2025-03-31 21:15,TimeStop,20817,1,1037800,-3090,-0.30,3380,0.33,-8270,-0.80,2071860,517.96,105
4608,空頭進場,2025-03-31 11:15,S_Add,20756,1,1037800,-3090,-0.30,3380,0.33,-8270,-0.80,2071860,517.96,105
4609,空頭出場,2025-03-31 22:10,Trend Rev,20896,1,1036600,-8240,-0.79,2180,0.21,-9470,-0.91,2063640,515.91,115
4609,空頭進場,2025-03-31 11:20,S_G_進,20732,1,1036600,-8240,-0.79,2180,0.21,-9470,-0.91,2063640,515.91,115
4610,空頭出場,2025-04-01 09:00,S_BE,20954,1,1047700,-40,0.00,3330,0.32,-320,-0.03,2063580,515.90,2
4610,空頭進場,2025-04-01 08:50,S_Cmd,20954,1,1047700,-40,0.00,3330,0.32,-320,-0.03,2063580,515.90,2
4611,空頭出場,2025-04-01 09:20,Trend Rev,21010,1,1044600,-5940,-0.57,230,0.02,-6820,-0.65,2057660,514.42,5
4611,空頭進場,2025-04-01 08:55,S_Add,20892,1,1044600,-5940,-0.57,230,0.02,-6820,-0.65,2057660,514.42,5
4612,空頭出場,2025-04-01 22:35,S_Exit,21155,1,1053650,-4140,-0.39,630,0.06,-4120,-0.39,2053520,513.38,4
4612,空頭進場,2025-04-01 22:15,S_Cmd,21073,1,1053650,-4140,-0.39,630,0.06,-4120,-0.39,2053520,513.38,4
4613,空頭出場,2025-04-02 10:25,S_Exit,21301,1,1060050,-5040,-0.48,630,0.06,-5020,-0.47,2048480,512.12,3
4613,空頭進場,2025-04-02 10:10,S_Cmd,21201,1,1060050,-5040,-0.48,630,0.06,-5020,-0.47,2048480,512.12,3
4614,空頭出場,2025-04-02 13:00,S_Cmd_Fast,21270,1,1060850,-2690,-0.25,0,0.00,-2720,-0.26,2045790,511.45,4
4614,空頭進場,2025-04-02 12:40,S_Cmd,21217,1,1060850,-2690,-0.25,0,0.00,-2720,-0.26,2045790,511.45,4
4615,空頭出場,2025-04-03 04:40,S_Exit,20901,1,1060250,15160,1.43,15230,1.44,-470,-0.04,2060930,515.23,2
4615,空頭進場,2025-04-03 04:30,S_Cmd,21205,1,1060250,15160,1.43,15230,1.44,-470,-0.04,2060930,515.23,2
4616,空頭出場,2025-04-07 15:00,S_Exit_Add,17588,1,1052100,172660,16.41,172730,16.42,-70,-0.01,2233550,558.39,57
4616,空頭進場,2025-04-03 04:40,S_Add,21042,1,1052100,172660,16.41,172730,16.42,-70,-0.01,2233550,558.39,57
4617,空頭出場,2025-04-07 15:00,S_Exit_Add,17588,1,1045650,166210,15.90,166280,15.90,-920,-0.09,2399780,599.95,56
4617,空頭進場,2025-04-03 04:45,S_Add,20913,1,1045650,166210,15.90,166280,15.90,-920,-0.09,2399780,599.95,56
4618,空頭出場,2025-04-07 15:00,S_Exit_Add,17588,1,1043750,164310,15.74,164380,15.75,-670,-0.06,2564110,641.03,55
4618,空頭進場,2025-04-03 04:50,S_Add,20875,1,1043750,164310,15.74,164380,15.75,-670,-0.06,2564110,641.03,55
4619,空頭出場,2025-04-07 15:00,S_Exit_G,17588,1,958350,78910,8.23,78980,8.24,-20,0.00,2643040,660.76,53
4619,空頭進場,2025-04-07 08:45,S_G_進,19167,1,958350,78910,8.23,78980,8.24,-20,0.00,2643040,660.76,53
4620,空頭出場,2025-04-08 13:00,S_G_Cut,18297,1,914600,-290,-0.03,14430,1.58,-4170,-0.46,2642690,660.67,30
4620,空頭進場,2025-04-08 10:30,S_Cmd,18292,1,914600,-290,-0.03,14430,1.58,-4170,-0.46,2642690,660.67,30
4621,空頭出場,2025-04-08 13:00,S_Cmd_Fast,18297,1,906800,-8090,-0.89,6630,0.73,-8270,-0.91,2634620,658.66,23
4621,空頭進場,2025-04-08 11:05,S_Add,18136,1,906800,-8090,-0.89,6630,0.73,-8270,-0.91,2634620,658.66,23
4622,空頭出場,2025-04-08 15:25,Trend Rev,18336,1,900750,-16090,-1.79,580,0.06,-16970,-1.88,2618550,654.64,35
4622,空頭進場,2025-04-08 11:15,S_Add,18015,1,900750,-16090,-1.79,580,0.06,-16970,-1.88,2618550,654.64,35
4623,空頭出場,2025-04-08 15:25,Trend Rev,18336,1,901650,-15190,-1.68,1480,0.16,-16070,-1.78,2603380,650.85,33
4623,空頭進場,2025-04-08 11:25,S_G_進,18033,1,901650,-15190,-1.68,1480,0.16,-16070,-1.78,2603380,650.85,33
4624,空頭出場,2025-04-09 01:10,S_Exit,18245,1,923650,11360,1.23,11430,1.24,-1020,-0.11,2614680,653.67,7
4624,空頭進場,2025-04-09 00:35,S_Cmd,18473,1,923650,11360,1.23,11430,1.24,-1020,-0.11,2614680,653.67,7
4625,空頭出場,2025-04-09 01:10,S_Exit_Add,18194,1,920200,10460,1.14,10530,1.14,-2470,-0.27,2625160,656.29,6
4625,空頭進場,2025-04-09 00:40,S_Add,18404,1,920200,10460,1.14,10530,1.14,-2470,-0.27,2625160,656.29,6
4626,空頭出場,2025-04-09 01:10,S_Exit_G,18194,1,918400,8660,0.94,8730,0.95,-4270,-0.46,2633840,658.46,5
4626,空頭進場,2025-04-09 00:45,S_Add,18368,1,918400,8660,0.94,8730,0.95,-4270,-0.46,2633840,658.46,5
4627,空頭出場,2025-04-09 01:25,S_Exit_Add,18124,1,917250,11010,1.20,11080,1.21,-1420,-0.15,2644870,661.22,5
4627,空頭進場,2025-04-09 01:00,S_G_進,18345,1,917250,11010,1.20,11080,1.21,-1420,-0.15,2644870,661.22,5
4628,空頭出場,2025-04-09 03:35,S_Exit,17741,1,905400,18310,2.02,18380,2.03,-970,-0.11,2663120,665.78,6
4628,空頭進場,2025-04-09 03:05,S_Cmd,18108,1,905400,18310,2.02,18380,2.03,-970,-0.11,2663120,665.78,6
4629,空頭出場,2025-04-09 03:35,S_Exit_Add,17741,1,901150,14060,1.56,14130,1.57,-1320,-0.15,2677200,669.30,5
4629,空頭進場,2025-04-09 03:10,S_Add,18023,1,901150,14060,1.56,14130,1.57,-1320,-0.15,2677200,669.30,5
4630,空頭出場,2025-04-09 03:35,S_Exit_G,17741,1,898100,11010,1.23,11080,1.23,-3320,-0.37,2688230,672.06,4
4630,空頭進場,2025-04-09 03:15,S_Add,17962,1,898100,11010,1.23,11080,1.23,-3320,-0.37,2688230,672.06,4
4631,空頭出場,2025-04-09 09:00,S_Exit_Add,18136,1,894650,-12190,-1.36,8480,0.95,-12170,-1.36,2676020,669.01,23
4631,空頭進場,2025-04-09 03:20,S_G_進,17893,1,894650,-12190,-1.36,8480,0.95,-12170,-1.36,2676020,669.01,23
4632,空頭出場,2025-04-09 09:10,S_Exit_Add,18159,1,888100,-19890,-2.24,1930,0.22,-19870,-2.24,2656150,664.04,21
4632,空頭進場,2025-04-09 03:40,S_Add,17762,1,888100,-19890,-2.24,1930,0.22,-19870,-2.24,2656150,664.04,21
4633,空頭出場,2025-04-09 11:05,S_Exit_Add,17685,1,886950,2660,0.30,2730,0.31,-27320,-3.08,2658830,664.71,42
4633,空頭進場,2025-04-09 03:50,S_Add,17739,1,886950,2660,0.30,2730,0.31,-27320,-3.08,2658830,664.71,42
4634,空頭出場,2025-04-09 12:05,S_Exit,17335,1,882050,15260,1.73,15330,1.74,-870,-0.10,2674050,668.51,10
4634,空頭進場,2025-04-09 11:15,S_Cmd,17641,1,882050,15260,1.73,15330,1.74,-870,-0.10,2674050,668.51,10
4635,空頭出場,2025-04-09 12:25,S_Exit_G,17226,1,876300,14960,1.71,15030,1.72,-6070,-0.69,2688990,672.25,13
4635,空頭進場,2025-04-09 11:20,S_Add,17526,1,876300,14960,1.71,15030,1.72,-6070,-0.69,2688990,672.25,13
4636,空頭出場,2025-04-09 12:35,S_Exit_Add,17164,1,873400,15160,1.74,15230,1.74,-6720,-0.77,2704150,676.04,9
4636,空頭進場,2025-04-09 11:50,S_Add,17468,1,873400,15160,1.74,15230,1.74,-6720,-0.77,2704150,676.04,9
4637,空頭出場,2025-04-09 12:40,S_Exit_G,17157,1,866750,8860,1.02,8930,1.03,-3420,-0.39,2713010,678.25,6
4637,空頭進場,2025-04-09 12:10,S_Add,17335,1,866750,8860,1.02,8930,1.03,-3420,-0.39,2713010,678.25,6
4638,空頭出場,2025-04-09 13:05,S_Exit_Add,17139,1,866150,9160,1.06,9230,1.07,-10620,-1.23,2722190,680.55,10
4638,空頭進場,2025-04-09 12:15,S_G_進,17323,1,866150,9160,1.06,9230,1.07,-10620,-1.23,2722190,680.55,10
4639,空頭出場,2025-04-09 15:05,S_G_Cut,17523,1,862100,-14090,-1.63,5180,0.60,-17520,-2.03,2708120,677.03,17
4639,空頭進場,2025-04-09 12:30,S_G_進,17242,1,862100,-14090,-1.63,5180,0.60,-17520,-2.03,2708120,677.03,17
4640,空頭出場,2025-04-09 21:55,Trend Rev,17510,1,858300,-17240,-2.01,7530,0.88,-27320,-3.18,2690900,672.73,97
4640,空頭進場,2025-04-09 12:40,S_G_進,17166,1,858300,-17240,-2.01,7530,0.88,-27320,-3.18,2690900,672.73,97
4641,空頭出場,2025-04-09 23:20,S_Cmd_Fast,17410,1,863200,-7340,-0.85,2280,0.26,-9070,-1.05,2683560,670.89,5
4641,空頭進場,2025-04-09 22:55,S_Cmd,17264,1,863200,-7340,-0.85,2280,0.26,-9070,-1.05,2683560,670.89,5
4642,空頭出場,2025-04-10 22:35,Trend Rev,19140,1,946850,-10190,-1.08,230,0.02,-10970,-1.16,2673370,668.34,4
4642,空頭進場,2025-04-10 22:15,S_Cmd,18937,1,946850,-10190,-1.08,230,0.02,-10970,-1.16,2673370,668.34,4
4643,空頭出場,2025-04-11 00:00,S_Exit,18608,1,945100,14660,1.55,14730,1.56,-1070,-0.11,2687990,672.00,6
