交易編號,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %
4517,空頭出場,2025-04-09 01:25,S_Exit_Add,18124,1,917250,11010,1.20,11080,1.21,-1420,-0.15,2541720,635.43
4517,空頭進場,2025-04-09 01:00,S_G_進,18345,1,917250,11010,1.20,11080,1.21,-1420,-0.15,2541720,635.43
4518,空頭出場,2025-04-09 03:35,S_Exit,17741,1,905400,18310,2.02,18380,2.03,-970,-0.11,2559970,639.99
4518,空頭進場,2025-04-09 03:05,S_Cmd,18108,1,905400,18310,2.02,18380,2.03,-970,-0.11,2559970,639.99
4519,空頭出場,2025-04-09 03:35,S_Exit_Add,17741,1,901150,14060,1.56,14130,1.57,-1320,-0.15,2574050,643.51
4519,空頭進場,2025-04-09 03:10,S_Add,18023,1,901150,14060,1.56,14130,1.57,-1320,-0.15,2574050,643.51
4520,空頭出場,2025-04-09 03:35,S_Exit_G,17741,1,898100,11010,1.23,11080,1.23,-3320,-0.37,2585080,646.27
4520,空頭進場,2025-04-09 03:15,S_Add,17962,1,898100,11010,1.23,11080,1.23,-3320,-0.37,2585080,646.27
4521,空頭出場,2025-04-09 09:00,S_Exit_Add,18136,1,894650,-12190,-1.36,8480,0.95,-12170,-1.36,2572870,643.22
4521,空頭進場,2025-04-09 03:20,S_G_進,17893,1,894650,-12190,-1.36,8480,0.95,-12170,-1.36,2572870,643.22
4522,空頭出場,2025-04-09 09:10,S_Exit_Add,18159,1,888100,-19890,-2.24,1930,0.22,-19870,-2.24,2553000,638.25
4522,空頭進場,2025-04-09 03:40,S_Add,17762,1,888100,-19890,-2.24,1930,0.22,-19870,-2.24,2553000,638.25
4523,空頭出場,2025-04-09 11:05,S_Exit_Add,17685,1,886950,2660,0.30,2730,0.31,-27320,-3.08,2555680,638.92
4523,空頭進場,2025-04-09 03:50,S_Add,17739,1,886950,2660,0.30,2730,0.31,-27320,-3.08,2555680,638.92
4524,空頭出場,2025-04-09 12:05,S_Exit,17335,1,882050,15260,1.73,15330,1.74,-870,-0.10,2570900,642.73
4524,空頭進場,2025-04-09 11:15,S_Cmd,17641,1,882050,15260,1.73,15330,1.74,-870,-0.10,2570900,642.73
4525,空頭出場,2025-04-09 12:25,S_Exit_G,17226,1,876300,14960,1.71,15030,1.72,-6070,-0.69,2585840,646.46
4525,空頭進場,2025-04-09 11:20,S_Add,17526,1,876300,14960,1.71,15030,1.72,-6070,-0.69,2585840,646.46
4526,空頭出場,2025-04-09 12:35,S_Exit_Add,17164,1,873400,15160,1.74,15230,1.74,-6720,-0.77,2601000,650.25
4526,空頭進場,2025-04-09 11:50,S_Add,17468,1,873400,15160,1.74,15230,1.74,-6720,-0.77,2601000,650.25
4527,空頭出場,2025-04-09 12:40,S_Exit_G,17157,1,866750,8860,1.02,8930,1.03,-3420,-0.39,2609860,652.47
4527,空頭進場,2025-04-09 12:10,S_Add,17335,1,866750,8860,1.02,8930,1.03,-3420,-0.39,2609860,652.47
4528,空頭出場,2025-04-09 13:05,S_Exit_Add,17139,1,866150,9160,1.06,9230,1.07,-10620,-1.23,2619040,654.76
4528,空頭進場,2025-04-09 12:15,S_G_進,17323,1,866150,9160,1.06,9230,1.07,-10620,-1.23,2619040,654.76
4529,空頭出場,2025-04-09 15:05,S_G_Cut,17523,1,862100,-14090,-1.63,5180,0.60,-17520,-2.03,2604970,651.24
4529,空頭進場,2025-04-09 12:30,S_G_進,17242,1,862100,-14090,-1.63,5180,0.60,-17520,-2.03,2604970,651.24
4530,空頭出場,2025-04-09 21:55,Trend Rev,17510,1,858300,-17240,-2.01,7530,0.88,-27320,-3.18,2587750,646.94
4530,空頭進場,2025-04-09 12:40,S_G_進,17166,1,858300,-17240,-2.01,7530,0.88,-27320,-3.18,2587750,646.94
4531,空頭出場,2025-04-09 23:20,S_Cmd_Fast,17410,1,863200,-7340,-0.85,2280,0.26,-9070,-1.05,2580410,645.10
4531,空頭進場,2025-04-09 22:55,S_Cmd,17264,1,863200,-7340,-0.85,2280,0.26,-9070,-1.05,2580410,645.10
4532,空頭出場,2025-04-10 22:35,Trend Rev,19140,1,946850,-10190,-1.08,230,0.02,-10970,-1.16,2570220,642.56
4532,空頭進場,2025-04-10 22:15,S_Cmd,18937,1,946850,-10190,-1.08,230,0.02,-10970,-1.16,2570220,642.56
4533,空頭出場,2025-04-11 00:00,S_Exit,18608,1,945100,14660,1.55,14730,1.56,-1070,-0.11,2584840,646.21
4533,空頭進場,2025-04-10 23:30,S_Cmd,18902,1,945100,14660,1.55,14730,1.56,-1070,-0.11,2584840,646.21
4534,空頭出場,2025-04-11 00:15,S_Exit_Add,18504,1,940200,14960,1.59,15030,1.60,-1970,-0.21,2599780,649.95
4534,空頭進場,2025-04-10 23:50,S_Add,18804,1,940200,14960,1.59,15030,1.60,-1970,-0.21,2599780,649.95
4535,空頭出場,2025-04-11 00:20,S_Exit_Add,18385,1,934700,15410,1.65,15480,1.66,-2420,-0.26,2615190,653.80
4535,空頭進場,2025-04-11 00:00,S_Add,18694,1,934700,15410,1.65,15480,1.66,-2420,-0.26,2615190,653.80
4536,空頭出場,2025-04-11 00:20,S_Exit_G,18385,1,930800,11510,1.24,11580,1.24,-5070,-0.54,2626720,656.68
4536,空頭進場,2025-04-11 00:05,S_Add,18616,1,930800,11510,1.24,11580,1.24,-5070,-0.54,2626720,656.68
4537,空頭出場,2025-04-11 00:20,S_Exit_G,18385,1,930500,11210,1.20,11280,1.21,-220,-0.02,2637950,659.49
4537,空頭進場,2025-04-11 00:15,S_G_進,18610,1,930500,11210,1.20,11280,1.21,-220,-0.02,2637950,659.49
4538,空頭出場,2025-04-11 01:00,S_Exit_Add,18910,1,927200,-18340,-1.98,7980,0.86,-18320,-1.98,2619610,654.90
4538,空頭進場,2025-04-11 00:20,S_G_進,18544,1,927200,-18340,-1.98,7980,0.86,-18320,-1.98,2619610,654.90
4539,空頭出場,2025-04-11 02:30,Trend Rev,18950,1,922400,-25140,-2.73,630,0.07,-26320,-2.85,2594490,648.62
4539,空頭進場,2025-04-11 00:30,S_Add,18448,1,922400,-25140,-2.73,630,0.07,-26320,-2.85,2594490,648.62
4540,空頭出場,2025-04-11 04:55,S_Cmd_Fast,18842,1,933700,-8440,-0.90,880,0.09,-12770,-1.37,2586050,646.51
4540,空頭進場,2025-04-11 03:50,S_Cmd,18674,1,933700,-8440,-0.90,880,0.09,-12770,-1.37,2586050,646.51
4541,空頭出場,2025-04-11 09:15,S_Exit,18766,1,926300,-12040,-1.30,3580,0.39,-12020,-1.30,2574010,643.50
4541,空頭進場,2025-04-11 09:05,S_Cmd,18526,1,926300,-12040,-1.30,3580,0.39,-12020,-1.30,2574010,643.50
4542,多頭出場,2025-04-14 08:45,L_Exit,19845,1,975350,16860,1.73,16930,1.74,-6620,-0.68,2590870,647.72
4542,多頭進場,2025-04-12 00:40,L_Cmd,19507,1,975350,16860,1.73,16930,1.74,-6620,-0.68,2590870,647.72
4543,多頭出場,2025-04-14 09:20,L_Exit,19697,1,993650,-8840,-0.89,5380,0.54,-8820,-0.89,2582010,645.50
4543,多頭進場,2025-04-14 09:05,L_Cmd,19873,1,993650,-8840,-0.89,5380,0.54,-8820,-0.89,2582010,645.50
4544,多頭出場,2025-04-14 09:20,L_Exit_Add,19637,1,997050,-15240,-1.53,1980,0.20,-15220,-1.53,2566790,641.70
4544,多頭進場,2025-04-14 09:10,L_Add,19941,1,997050,-15240,-1.53,1980,0.20,-15220,-1.53,2566790,641.70
4545,多頭出場,2025-04-15 03:50,L_Exit,19514,1,980350,-4690,-0.48,880,0.09,-4670,-0.48,2562100,640.53
4545,多頭進場,2025-04-15 03:10,L_Cmd,19607,1,980350,-4690,-0.48,880,0.09,-4670,-0.48,2562100,640.53
4546,多頭出場,2025-04-15 10:15,L_Exit,19762,1,980200,7860,0.80,7930,0.81,-4420,-0.45,2569900,642.48
4546,多頭進場,2025-04-15 08:55,L_Cmd,19604,1,980200,7860,0.80,7930,0.81,-4420,-0.45,2569900,642.48
4547,多頭出場,2025-04-15 10:15,L_Exit_G,19762,1,982550,5510,0.56,5580,0.57,-3970,-0.40,2575430,643.86
4547,多頭進場,2025-04-15 09:15,L_Add,19651,1,982550,5510,0.56,5580,0.57,-3970,-0.40,2575430,643.86
4548,多頭出場,2025-04-15 11:25,L_Exit_Add,19822,1,984050,7010,0.71,7080,0.72,-420,-0.04,2582420,645.61
4548,多頭進場,2025-04-15 10:05,L_Add,19681,1,984050,7010,0.71,7080,0.72,-420,-0.04,2582420,645.61
4549,多頭出場,2025-04-15 11:25,L_Exit_G,19822,1,985900,5160,0.52,5230,0.53,-1220,-0.12,2587600,646.90
4549,多頭進場,2025-04-15 10:10,L_G_進,19718,1,985900,5160,0.52,5230,0.53,-1220,-0.12,2587600,646.90
4550,多頭出場,2025-04-15 11:30,L_Exit_Add,19832,1,987950,3610,0.37,3680,0.37,-970,-0.10,2591210,647.80
4550,多頭進場,2025-04-15 10:45,L_Add,19759,1,987950,3610,0.37,3680,0.37,-970,-0.10,2591210,647.80
4551,多頭出場,2025-04-15 19:50,Trend Rev,19731,1,988500,-1990,-0.20,4880,0.49,-2020,-0.20,2589240,647.31
4551,多頭進場,2025-04-15 10:50,L_G_進,19770,1,988500,-1990,-0.20,4880,0.49,-2020,-0.20,2589240,647.31
4552,多頭出場,2025-04-15 19:50,Trend Rev,19731,1,991000,-4490,-0.45,2380,0.24,-4520,-0.46,2584770,646.19
4552,多頭進場,2025-04-15 11:30,L_Add,19820,1,991000,-4490,-0.45,2380,0.24,-4520,-0.46,2584770,646.19
4553,空頭出場,2025-04-16 15:20,S_Exit,19257,1,969300,6410,0.66,6480,0.67,-2820,-0.29,2591160,647.79
4553,空頭進場,2025-04-16 10:55,S_Cmd,19386,1,969300,6410,0.66,6480,0.67,-2820,-0.29,2591160,647.79
4554,空頭出場,2025-04-16 15:20,S_Exit_Add,19257,1,967150,4260,0.44,4330,0.45,-2220,-0.23,2595440,648.86
4554,空頭進場,2025-04-16 13:35,S_Add,19343,1,967150,4260,0.44,4330,0.45,-2220,-0.23,2595440,648.86
4555,空頭出場,2025-04-17 03:50,S_Exit,19107,1,950400,-4990,-0.53,30,0.00,-4970,-0.52,2590450,647.61
4555,空頭進場,2025-04-17 03:30,S_Cmd,19008,1,950400,-4990,-0.53,30,0.00,-4970,-0.52,2590450,647.61
4556,空頭出場,2025-04-17 12:45,S_Cmd_Fast,19299,1,963400,-1590,-0.17,80,0.01,-1870,-0.19,2588860,647.22
4556,空頭進場,2025-04-17 12:40,S_Cmd,19268,1,963400,-1590,-0.17,80,0.01,-1870,-0.19,2588860,647.22
4557,空頭出場,2025-04-17 23:15,S_Cmd_Fast,19377,1,966000,-2890,-0.30,3330,0.34,-3420,-0.35,2585950,646.49
4557,空頭進場,2025-04-17 22:25,S_Cmd,19320,1,966000,-2890,-0.30,3330,0.34,-3420,-0.35,2585950,646.49
4558,空頭出場,2025-04-18 00:25,Trend Rev,19393,1,964000,-5690,-0.59,1330,0.14,-5770,-0.60,2580280,645.07
4558,空頭進場,2025-04-17 22:30,S_Add,19280,1,964000,-5690,-0.59,1330,0.14,-5770,-0.60,2580280,645.07
4559,空頭出場,2025-04-18 04:55,S_Cmd_Fast,19357,1,965550,-2340,-0.24,1880,0.19,-2570,-0.27,2577920,644.48
4559,空頭進場,2025-04-18 03:50,S_Cmd,19311,1,965550,-2340,-0.24,1880,0.19,-2570,-0.27,2577920,644.48
4560,空頭出場,2025-04-18 08:55,Trend Rev,19377,1,964050,-4840,-0.50,80,0.01,-5770,-0.60,2573100,643.28
4560,空頭進場,2025-04-18 04:00,S_Add,19281,1,964050,-4840,-0.50,80,0.01,-5770,-0.60,2573100,643.28
4561,空頭出場,2025-04-18 13:05,S_Cmd_Fast,19355,1,965550,-2240,-0.23,80,0.01,-2520,-0.26,2570860,642.72
4561,空頭進場,2025-04-18 11:50,S_Cmd,19311,1,965550,-2240,-0.23,80,0.01,-2520,-0.26,2570860,642.72
4562,空頭出場,2025-04-21 09:00,S_Exit,19208,1,964000,3560,0.37,3630,0.38,-2120,-0.22,2574420,643.61
4562,空頭進場,2025-04-21 08:50,S_Cmd,19280,1,964000,3560,0.37,3630,0.38,-2120,-0.22,2574420,643.61
4563,空頭出場,2025-04-21 09:15,S_Exit,19079,1,960800,6810,0.71,6880,0.72,-270,-0.03,2581190,645.30
4563,空頭進場,2025-04-21 09:05,S_Cmd,19216,1,960800,6810,0.71,6880,0.72,-270,-0.03,2581190,645.30
4564,空頭出場,2025-04-21 09:15,S_Exit_Add,19079,1,959250,5260,0.55,5330,0.56,-770,-0.08,2586470,646.62
4564,空頭進場,2025-04-21 09:10,S_Add,19185,1,959250,5260,0.55,5330,0.56,-770,-0.08,2586470,646.62
4565,空頭出場,2025-04-21 15:00,S_G_Cut,19093,1,957000,2310,0.24,5580,0.58,-2820,-0.29,2588740,647.18
4565,空頭進場,2025-04-21 09:15,S_Add,19140,1,957000,2310,0.24,5580,0.58,-2820,-0.29,2588740,647.18
4566,空頭出場,2025-04-21 21:45,S_Exit_Add,19013,1,953950,3260,0.34,3330,0.35,-5870,-0.62,2592020,648.01
4566,空頭進場,2025-04-21 09:20,S_Add,19079,1,953950,3260,0.34,3330,0.35,-5870,-0.62,2592020,648.01
4567,空頭出場,2025-04-21 22:00,S_Exit_Add,18956,1,954000,6160,0.65,6230,0.65,-3120,-0.33,2598200,649.55
4567,空頭進場,2025-04-21 10:40,S_Add,19080,1,954000,6160,0.65,6230,0.65,-3120,-0.33,2598200,649.55
4568,空頭出場,2025-04-21 22:00,S_Exit_Add,18956,1,953000,5160,0.54,5230,0.55,-4120,-0.43,2603380,650.85
4568,空頭進場,2025-04-21 10:45,S_G_進,19060,1,953000,5160,0.54,5230,0.55,-4120,-0.43,2603380,650.85
4569,空頭出場,2025-04-21 23:45,S_Exit,18797,1,945100,5210,0.55,5280,0.56,-1770,-0.19,2608530,652.13
4569,空頭進場,2025-04-21 22:20,S_Cmd,18902,1,945100,5210,0.55,5280,0.56,-1770,-0.19,2608530,652.13
4570,空頭出場,2025-04-21 23:55,S_Exit_G,18773,1,943600,4910,0.52,4980,0.53,-420,-0.04,2613440,653.36
4570,空頭進場,2025-04-21 23:30,S_Add,18872,1,943600,4910,0.52,4980,0.53,-420,-0.04,2613440,653.36
4571,空頭出場,2025-04-22 01:50,S_Exit_Add,18767,1,941150,2760,0.29,2930,0.31,-2320,-0.25,2616220,654.05
4571,空頭進場,2025-04-21 23:35,S_Add,18823,1,941150,2760,0.29,2930,0.31,-2320,-0.25,2616220,654.05
4572,空頭出場,2025-04-22 03:05,S_G_Cut,18814,1,941350,610,0.06,3730,0.40,-2120,-0.23,2616850,654.21
4572,空頭進場,2025-04-21 23:40,S_G_進,18827,1,941350,610,0.06,3730,0.40,-2120,-0.23,2616850,654.21
4573,空頭出場,2025-04-22 08:50,Trend Rev,18956,1,939400,-8440,-0.90,1780,0.19,-9120,-0.97,2608430,652.11
4573,空頭進場,2025-04-21 23:55,S_G_進,18788,1,939400,-8440,-0.90,1780,0.19,-9120,-0.97,2608430,652.11
4574,空頭出場,2025-04-22 15:05,S_G_Cut,18860,1,943350,310,0.03,4680,0.50,-1070,-0.11,2608680,652.17
4574,空頭進場,2025-04-22 10:55,S_Cmd,18867,1,943350,310,0.03,4680,0.50,-1070,-0.11,2608680,652.17
4575,空頭出場,2025-04-22 15:05,S_Cmd_Fast,18860,1,941050,-1990,-0.21,2380,0.25,-3370,-0.36,2606710,651.68
4575,空頭進場,2025-04-22 11:10,S_Add,18821,1,941050,-1990,-0.21,2380,0.25,-3370,-0.36,2606710,651.68
4576,空頭出場,2025-04-22 16:25,Trend Rev,18877,1,939100,-4790,-0.51,430,0.05,-5320,-0.57,2601940,650.49
4576,空頭進場,2025-04-22 11:15,S_Add,18782,1,939100,-4790,-0.51,430,0.05,-5320,-0.57,2601940,650.49
4577,空頭出場,2025-04-22 16:25,Trend Rev,18877,1,939250,-4640,-0.49,230,0.02,-5170,-0.55,2597320,649.33
4577,空頭進場,2025-04-22 11:30,S_G_進,18785,1,939250,-4640,-0.49,230,0.02,-5170,-0.55,2597320,649.33
4578,多頭出場,2025-04-23 12:30,L_Exit_G,19592,1,972750,6810,0.70,6880,0.71,-570,-0.06,2604070,651.02
4578,多頭進場,2025-04-23 10:30,L_Cmd,19455,1,972750,6810,0.70,6880,0.71,-570,-0.06,2604070,651.02
4579,多頭出場,2025-04-23 12:35,L_Exit_Add,19593,1,975250,4360,0.45,4430,0.45,-1020,-0.10,2608430,652.11
4579,多頭進場,2025-04-23 10:50,L_Add,19505,1,975250,4360,0.45,4430,0.45,-1020,-0.10,2608430,652.11
4580,多頭出場,2025-04-23 16:10,L_Exit_Add,19631,1,977000,4510,0.46,4580,0.47,-1470,-0.15,2612960,653.24
4580,多頭進場,2025-04-23 12:10,L_Add,19540,1,977000,4510,0.46,4580,0.47,-1470,-0.15,2612960,653.24
4581,多頭出場,2025-04-23 16:10,L_Exit_G,19631,1,977700,3810,0.39,3880,0.40,-2170,-0.22,2616790,654.20
4581,多頭進場,2025-04-23 12:25,L_G_進,19554,1,977700,3810,0.39,3880,0.40,-2170,-0.22,2616790,654.20
4582,多頭出場,2025-04-23 16:15,L_Exit,19649,1,979600,2810,0.29,2880,0.29,-4070,-0.42,2619620,654.91
4582,多頭進場,2025-04-23 12:35,L_G_進,19592,1,979600,2810,0.29,2880,0.29,-4070,-0.42,2619620,654.91
4583,多頭出場,2025-04-24 09:15,L_Cmd_Fast,19606,1,983650,-3390,-0.34,480,0.05,-4170,-0.42,2616230,654.06
4583,多頭進場,2025-04-24 09:00,L_Cmd,19673,1,983650,-3390,-0.34,480,0.05,-4170,-0.42,2616230,654.06
4584,多頭出場,2025-04-24 21:55,L_Exit,19709,1,979150,6260,0.64,6330,0.65,-1670,-0.17,2622430,655.61
4584,多頭進場,2025-04-24 21:05,L_Cmd,19583,1,979150,6260,0.64,6330,0.65,-1670,-0.17,2622430,655.61
4585,多頭出場,2025-04-24 21:55,L_Exit_Add,19709,1,980550,4860,0.50,4930,0.50,-320,-0.03,2627310,656.83
4585,多頭進場,2025-04-24 21:40,L_Add,19611,1,980550,4860,0.50,4930,0.50,-320,-0.03,2627310,656.83
4586,多頭出場,2025-04-24 21:55,L_Exit_G,19709,1,982200,3210,0.33,3280,0.33,-420,-0.04,2630540,657.64
4586,多頭進場,2025-04-24 21:45,L_Add,19644,1,982200,3210,0.33,3280,0.33,-420,-0.04,2630540,657.64
4587,多頭出場,2025-04-24 22:25,L_Exit_Add,19747,1,982550,4760,0.48,4830,0.49,-370,-0.04,2635260,658.82
4587,多頭進場,2025-04-24 21:50,L_G_進,19651,1,982550,4760,0.48,4830,0.49,-370,-0.04,2635260,658.82
4588,多頭出場,2025-04-24 23:05,L_Exit_G,19772,1,985200,3360,0.34,3430,0.35,-1320,-0.13,2638620,659.66
4588,多頭進場,2025-04-24 22:00,L_Add,19704,1,985200,3360,0.34,3430,0.35,-1320,-0.13,2638620,659.66
4589,多頭出場,2025-04-24 23:10,L_Exit_G,19796,1,985250,4510,0.46,4580,0.46,-1370,-0.14,2643130,660.78
4589,多頭進場,2025-04-24 22:10,L_Add,19705,1,985250,4510,0.46,4580,0.46,-1370,-0.14,2643130,660.78
4590,多頭出場,2025-04-24 23:50,L_Exit_Add,19810,1,986350,4110,0.42,4180,0.42,-1370,-0.14,2647240,661.81
4590,多頭進場,2025-04-24 22:25,L_G_進,19727,1,986350,4110,0.42,4180,0.42,-1370,-0.14,2647240,661.81
4591,多頭出場,2025-04-24 23:50,L_Exit_Add,19810,1,987150,3310,0.34,3380,0.34,-2170,-0.22,2650570,662.64
4591,多頭進場,2025-04-24 22:30,L_G_進,19743,1,987150,3310,0.34,3380,0.34,-2170,-0.22,2650570,662.64
4592,多頭出場,2025-04-24 23:50,L_Exit_G,19810,1,988350,2110,0.21,2180,0.22,-1220,-0.12,2652700,663.18
4592,多頭進場,2025-04-24 23:10,L_G_進,19767,1,988350,2110,0.21,2180,0.22,-1220,-0.12,2652700,663.18
4593,多頭出場,2025-04-25 00:25,L_Exit_G,19846,1,989700,2560,0.26,2630,0.27,-2570,-0.26,2655260,663.82
4593,多頭進場,2025-04-24 23:15,L_G_進,19794,1,989700,2560,0.26,2630,0.27,-2570,-0.26,2655260,663.82
4594,多頭出場,2025-04-25 03:15,L_G_Cut,19858,1,991100,1760,0.18,4530,0.46,-570,-0.06,2656980,664.25
4594,多頭進場,2025-04-25 00:20,L_Add,19822,1,991100,1760,0.18,4530,0.46,-570,-0.06,2656980,664.25
4595,多頭出場,2025-04-25 03:55,L_Exit_Add,19923,1,993550,2560,0.26,2630,0.26,-1420,-0.14,2659540,664.89
4595,多頭進場,2025-04-25 00:35,L_Add,19871,1,993550,2560,0.26,2630,0.26,-1420,-0.14,2659540,664.89
4596,多頭出場,2025-04-25 04:10,L_Exit_G,19945,1,993600,3610,0.36,3680,0.37,-1470,-0.15,2663150,665.79
4596,多頭進場,2025-04-25 00:50,L_Add,19872,1,993600,3610,0.36,3680,0.37,-1470,-0.15,2663150,665.79
4597,多頭出場,2025-04-25 04:25,L_Exit_G,19949,1,994100,3310,0.33,3380,0.34,-1970,-0.20,2666480,666.62
4597,多頭進場,2025-04-25 01:00,L_G_進,19882,1,994100,3310,0.33,3380,0.34,-1970,-0.20,2666480,666.62
4598,多頭出場,2025-04-25 08:45,L_Exit_Add,19982,1,995600,3460,0.35,3530,0.35,-920,-0.09,2669960,667.49
4598,多頭進場,2025-04-25 03:50,L_G_進,19912,1,995600,3460,0.35,3530,0.35,-920,-0.09,2669960,667.49
4599,多頭出場,2025-04-25 08:45,L_Exit_Add,19982,1,995950,3110,0.31,3180,0.32,-1120,-0.11,2673090,668.27
4599,多頭進場,2025-04-25 04:00,L_G_進,19919,1,995950,3110,0.31,3180,0.32,-1120,-0.11,2673090,668.27
4600,多頭出場,2025-04-29 08:50,L_Exit_G,20022,1,997650,3410,0.34,3480,0.35,-620,-0.06,2676440,669.11
4600,多頭進場,2025-04-29 03:05,L_Cmd,19953,1,997650,3410,0.34,3480,0.35,-620,-0.06,2676440,669.11
4601,多頭出場,2025-04-29 09:05,L_Exit,20049,1,998800,3610,0.36,3680,0.37,-470,-0.05,2680050,670.01
4601,多頭進場,2025-04-29 03:40,L_Add,19976,1,998800,3610,0.36,3680,0.37,-470,-0.05,2680050,670.01
4602,多頭出場,2025-04-29 09:05,L_Exit_Add,20049,1,1000000,2410,0.24,2480,0.25,-1670,-0.17,2682480,670.62
4602,多頭進場,2025-04-29 03:55,L_Add,20000,1,1000000,2410,0.24,2480,0.25,-1670,-0.17,2682480,670.62
4603,多頭出場,2025-04-29 09:05,L_Exit_G,20049,1,1000050,2360,0.24,2430,0.24,-1170,-0.12,2684860,671.22
4603,多頭進場,2025-04-29 08:50,L_G_進,20001,1,1000050,2360,0.24,2430,0.24,-1170,-0.12,2684860,671.22
4604,多頭出場,2025-04-29 10:00,L_Exit_Add,20108,1,1001150,4210,0.42,4280,0.43,-3020,-0.30,2689090,672.27
4604,多頭進場,2025-04-29 08:55,L_G_進,20023,1,1001150,4210,0.42,4280,0.43,-3020,-0.30,2689090,672.27
4605,多頭出場,2025-04-29 15:05,L_G_Cut,20143,1,1005000,2110,0.21,5280,0.53,-870,-0.09,2691140,672.79
4605,多頭進場,2025-04-29 10:05,L_Cmd,20100,1,1005000,2110,0.21,5280,0.53,-870,-0.09,2691140,672.79
4606,多頭出場,2025-04-29 16:10,L_Cmd_Fast,20140,1,1009350,-2390,-0.24,930,0.09,-4670,-0.46,2688770,672.19
4606,多頭進場,2025-04-29 10:15,L_Add,20187,1,1009350,-2390,-0.24,930,0.09,-4670,-0.46,2688770,672.19
4607,多頭出場,2025-04-29 18:50,Trend Rev,20102,1,1009200,-4140,-0.41,1080,0.11,-4720,-0.47,2684650,671.16
4607,多頭進場,2025-04-29 10:25,L_Add,20184,1,1009200,-4140,-0.41,1080,0.11,-4720,-0.47,2684650,671.16
4608,多頭出場,2025-04-29 18:50,Trend Rev,20102,1,1009650,-4590,-0.45,130,0.01,-5170,-0.51,2680080,670.02
4608,多頭進場,2025-04-29 10:35,L_G_進,20193,1,1009650,-4590,-0.45,130,0.01,-5170,-0.51,2680080,670.02
4609,多頭出場,2025-04-30 10:50,L_Cmd_Fast,20176,1,1009500,-740,-0.07,3780,0.37,-3220,-0.32,2679320,669.83
4609,多頭進場,2025-04-30 09:40,L_Cmd,20190,1,1009500,-740,-0.07,3780,0.37,-3220,-0.32,2679320,669.83
4610,多頭出場,2025-04-30 10:55,Trend Rev,20156,1,1012050,-4290,-0.42,1230,0.12,-4720,-0.47,2675050,668.76
4610,多頭進場,2025-04-30 10:15,L_Add,20241,1,1012050,-4290,-0.42,1230,0.12,-4720,-0.47,2675050,668.76
4611,多頭出場,2025-04-30 18:45,L_Cmd_Fast,20207,1,1007600,2710,0.27,5130,0.51,-1120,-0.11,2677760,669.44
4611,多頭進場,2025-04-30 13:10,L_Cmd,20152,1,1007600,2710,0.27,5130,0.51,-1120,-0.11,2677760,669.44
4612,多頭出場,2025-05-01 04:55,L_Exit,20406,1,1012000,8260,0.82,8480,0.84,-2020,-0.20,2686020,671.51
4612,多頭進場,2025-05-01 03:55,L_Cmd,20240,1,1012000,8260,0.82,8480,0.84,-2020,-0.20,2686020,671.51
4613,多頭出場,2025-05-02 13:15,L_Exit_G,20695,1,1028150,6560,0.64,6630,0.64,-4170,-0.41,2692520,673.13
4613,多頭進場,2025-05-02 09:15,L_Cmd,20563,1,1028150,6560,0.64,6630,0.64,-4170,-0.41,2692520,673.13
4614,多頭出場,2025-05-02 16:00,L_G_Cut,20657,1,1031200,1610,0.16,4280,0.42,-570,-0.06,2694130,673.53
4614,多頭進場,2025-05-02 10:40,L_Add,20624,1,1031200,1610,0.16,4280,0.42,-570,-0.06,2694130,673.53
4615,多頭出場,2025-05-02 18:40,L_Cmd_Fast,20657,1,1032850,-40,0.00,2630,0.25,-820,-0.08,2694110,673.53
4615,多頭進場,2025-05-02 11:35,L_Add,20657,1,1032850,-40,0.00,2630,0.25,-820,-0.08,2694110,673.53
4616,多頭出場,2025-05-02 20:30,L_Exit_Add,20756,1,1033500,4260,0.41,4330,0.42,-2320,-0.22,2698390,674.60
4616,多頭進場,2025-05-02 11:40,L_G_進,20670,1,1033500,4260,0.41,4330,0.42,-2320,-0.22,2698390,674.60
4617,多頭出場,2025-05-02 20:35,L_Exit_Add,20796,1,1035050,4710,0.46,4780,0.46,-3870,-0.37,2703120,675.78
4617,多頭進場,2025-05-02 13:25,L_G_進,20701,1,1035050,4710,0.46,4780,0.46,-3870,-0.37,2703120,675.78
4618,多頭出場,2025-05-06 11:30,L_Exit_G,20480,1,1015350,8610,0.85,8680,0.85,-2120,-0.21,2711670,677.92
4618,多頭進場,2025-05-06 09:15,L_Cmd,20307,1,1015350,8610,0.85,8680,0.85,-2120,-0.21,2711670,677.92
4619,多頭出場,2025-05-06 12:55,L_G_Cut,20406,1,1018100,2160,0.21,6030,0.59,-3520,-0.35,2713830,678.46
4619,多頭進場,2025-05-06 09:25,L_Add,20362,1,1018100,2160,0.21,6030,0.59,-3520,-0.35,2713830,678.46
4620,多頭出場,2025-05-06 13:05,L_Cmd_Fast,20381,1,1020500,-1490,-0.15,3630,0.36,-1870,-0.18,2712360,678.09
4620,多頭進場,2025-05-06 10:10,L_Add,20410,1,1020500,-1490,-0.15,3630,0.36,-1870,-0.18,2712360,678.09
