date,prev_date,open_today,close_prev,gap_pt,gap_pct,nq_0845,es_0845,kospi_0845,nkx_0845,nq_1500,es_1500,ndx_ret,spx_ret,nkx_ret,kospi_ret,nq_0845_pct,nq_1500_pct,es_0845_pct,es_1500_pct,vote_es,vote_kospi,vote_nkx,vote_ndx_prev,vote_composite
2025-07-04,2025-07-03,22747.0,22680.0,67.0,0.29541446208112876,0.0,0.0,-13.60009765625,-25.44921875,-58.5,-17.5,1.0197980458914957,0.8338955206607324,0.0627872430460252,-1.9892368070113409,0.0,-0.325,0.0,-0.3888888888888889,0,-1,0,1,0
2025-07-08,2025-07-07,22339.0,22325.0,14.0,0.06270996640537514,67.75,10.5,-24.349853515625,-133.359375,29.25,5.5,0.0291066776000104,-0.0715886881094696,0.2554555029451011,1.8133853575951209,0.3763888888888889,0.1625,0.23333333333333336,0.12222222222222222,1,-1,-1,0,-1
2025-07-09,2025-07-08,22250.0,22262.0,-12.0,-0.05390351271224508,-27.75,-6.75,11.06005859375,30.73046875,19.0,6.0,0.9446299936140878,0.6062103402663555,0.3337783645913195,0.603221218865202,-0.15416666666666667,0.10555555555555554,-0.15,0.13333333333333333,-1,1,0,1,1
2025-07-10,2025-07-09,22463.0,22437.0,26.0,0.11588001961046486,-37.5,-9.75,1.849853515625,-19.08984375,27.0,1.0,0.0937363249864597,0.2746205004445334,-0.4392673201593644,1.5792628102076156,-0.20833333333333334,0.15,-0.21666666666666665,0.022222222222222223,-1,0,0,0,-1
2025-07-11,2025-07-10,22512.0,22608.0,-96.0,-0.42462845010615713,-127.5,-29.25,2.0400390625,-159.4765625,-40.25,-11.25,-0.2187562542022125,-0.3297522962698473,-0.1934091520856107,-0.2343519313173003,-0.7083333333333333,-0.2236111111111111,-0.65,-0.25,-1,0,-1,0,-2
2025-07-15,2025-07-14,22536.0,22544.0,-8.0,-0.035486160397444996,-31.25,-6.75,7.5,173.578125,14.5,-0.75,0.1815412010523598,-0.3956298214731202,0.5534732251511354,0.4137999918417234,-0.1736111111111111,0.08055555555555556,-0.15,-0.016666666666666666,-1,1,1,0,1
2025-07-16,2025-07-15,22848.0,22798.0,50.0,0.2193174839898237,-18.25,-1.25,6.969970703125,-80.609375,-25.0,-0.25,0.2548116875793482,0.3193657417327689,-0.0368493536792691,-0.8988376197731962,-0.10138888888888889,-0.1388888888888889,-0.027777777777777776,-0.005555555555555556,0,1,-1,0,0
2025-07-17,2025-07-16,22967.0,22918.0,49.0,0.21380574221136223,-11.5,-2.25,6.510009765625,30.59765625,25.75,3.25,0.748463516761011,0.537376740890938,0.5995274689452268,0.1854818467151187,-0.0638888888888889,0.14305555555555555,-0.05,0.07222222222222222,0,1,0,1,2
2025-07-18,2025-07-17,23354.0,23122.0,232.0,1.003373410604619,2.25,4.75,-16.090087890625,-73.3203125,-34.25,-9.5,0.0478797634402949,-0.0090486208684459,-0.2057132340092082,-0.1321925843669413,0.0125,-0.19027777777777777,0.10555555555555554,-0.21111111111111108,1,-1,-1,0,-1
2025-07-22,2025-07-21,23251.0,23223.0,28.0,0.12057012444559273,-6.5,-0.75,-5.389892578125,41.58203125,-9.75,-2.0,-0.3885264434134949,0.0637531633625787,-0.1109705884776546,-1.2728911533745446,-0.03611111111111111,-0.05416666666666666,-0.016666666666666666,-0.044444444444444446,0,-1,0,-1,-2
2025-07-23,2025-07-22,22987.0,23008.0,-21.0,-0.09127260083449235,5.5,3.75,16.130126953125,115.578125,10.25,-1.25,0.6094480005107927,0.7811886951519131,3.5107509246364854,0.4362883329223077,0.030555555555555555,0.05694444444444445,0.08333333333333334,-0.027777777777777776,1,1,1,1,4
2025-07-24,2025-07-23,23399.0,23194.0,205.0,0.8838492713632837,-16.75,-3.75,-6.25,179.69140625,-4.25,-3.25,0.1805012892285518,0.0698223641654394,1.5909607131329384,0.2098120027403283,-0.09305555555555556,-0.02361111111111111,-0.08333333333333334,-0.07222222222222222,-1,-1,1,0,-1
2025-07-25,2025-07-24,23260.0,23312.0,-52.0,-0.2230610844200412,19.25,7.5,11.860107421875,-114.921875,-41.5,-8.25,0.2391464926232211,0.397432777929585,-0.8848715340204594,0.1755268925059727,0.10694444444444445,-0.23055555555555554,0.16666666666666669,-0.18333333333333332,1,1,-1,0,1
2025-07-29,2025-07-28,23335.0,23386.0,-51.0,-0.21807919267938083,24.25,2.75,8.77001953125,7.36328125,41.25,5.0,-0.3791142528385638,-0.2959442388724254,-0.7895912527558058,0.6558628299567104,0.13472222222222224,0.22916666666666666,0.06111111111111111,0.1111111111111111,1,1,0,-1,1
2025-07-30,2025-07-29,23214.0,23126.0,88.0,0.38052408544495375,34.25,8.5,4.43994140625,60.359375,-3.5,-1.25,0.1487365126245032,-0.1249432746649681,-0.0488058555502268,0.7398044876917753,0.19027777777777777,-0.019444444444444445,0.18888888888888888,-0.027777777777777776,1,0,1,0,2
2025-07-31,2025-07-30,23490.0,23354.0,136.0,0.5823413548000342,92.0,22.0,-8.60009765625,97.171875,25.25,8.0,-0.0341732888005208,-0.369481934115301,1.0210900627166453,-0.2774654360975459,0.5111111111111112,0.14027777777777778,0.4888888888888889,0.17777777777777778,1,-1,1,0,1
2025-08-01,2025-07-31,23105.0,23558.0,-453.0,-1.9229136599032175,-50.0,-12.0,0.610107421875,170.0078125,-123.25,-34.75,-2.2360965552978174,-1.5992133140148468,-0.6579496767794679,-3.8832956878649294,-0.2777777777777778,-0.6847222222222222,-0.26666666666666666,-0.7722222222222223,-1,0,1,-1,-1
2025-08-05,2025-08-04,23436.0,23298.0,138.0,0.5923255215039918,-3.5,-1.0,-4.199951171875,23.41015625,-33.25,-8.0,-0.6508598365053131,-0.4857865996303334,0.6424307564003362,1.5963783654991737,-0.019444444444444445,-0.18472222222222223,-0.022222222222222223,-0.17777777777777778,0,0,0,-1,-1
2025-08-06,2025-08-05,23415.0,23582.0,-167.0,-0.7081672462047324,-19.5,-3.75,14.019775390625,149.48046875,35.75,10.25,1.208942828430759,0.7281907295092482,0.6049891519651629,0.0043743770520743,-0.10833333333333332,0.19861111111111113,-0.08333333333333334,0.2277777777777778,-1,1,1,1,2
2025-08-07,2025-08-06,23648.0,23405.0,243.0,1.0382396923734245,75.5,15.0,3.0400390625,72.41015625,26.5,9.0,0.3461563762513719,-0.0797480015480189,0.6478489362362172,0.9236631309047284,0.4194444444444444,0.14722222222222223,0.33333333333333337,0.2,1,0,1,1,3
2025-08-08,2025-08-07,24080.0,23996.0,84.0,0.3500583430571762,50.25,11.0,-6.08984375,0.61328125,19.25,6.25,0.9759603069510404,0.7799715348974834,1.854232394539057,-0.5474496309805565,0.2791666666666667,0.10694444444444445,0.24444444444444444,0.1388888888888889,1,-1,0,1,1
2025-08-12,2025-08-11,24151.0,24124.0,27.0,0.11192173768860886,9.25,4.75,-3.409912109375,69.25,36.75,7.75,1.386459895929648,1.134543584661274,2.1465353725928398,-0.5257660299674227,0.051388888888888894,0.20416666666666664,0.10555555555555554,0.17222222222222222,1,0,1,1,3
2025-08-13,2025-08-12,24304.0,24128.0,176.0,0.7294429708222812,-7.75,-2.5,4.27001953125,105.05859375,44.5,9.75,0.144084392106647,0.3230078882404896,1.3027242870514266,1.080287720581352,-0.043055555555555555,0.2472222222222222,-0.05555555555555555,0.21666666666666665,-1,0,1,0,0
2025-08-14,2025-08-13,24331.0,24340.0,-9.0,-0.03697617091207888,4.75,0.75,6.849853515625,-188.45703125,24.0,5.0,-0.0113788381315704,0.0303090801292427,-1.4452106258749042,0.0400014537723203,0.026388888888888885,0.13333333333333333,0.016666666666666666,0.1111111111111111,0,1,-1,0,0
2025-08-15,2025-08-14,24283.0,24261.0,22.0,0.09068051605457318,0.5,3.0,,54.55859375,-1.0,-0.5,-0.4039002639741107,-0.2897135097229109,1.7094009265803622,0.0400014537723203,0.002777777777777778,-0.005555555555555556,0.06666666666666667,-0.011111111111111112,1,0,1,-1,1
2025-08-19,2025-08-18,24382.0,24426.0,-44.0,-0.18013592074019485,-7.25,-1.25,-9.81005859375,233.890625,34.25,5.0,-1.4554954552111976,-0.5858103118756786,-0.3843582036523907,-0.8094965022273137,-0.04027777777777778,0.19027777777777777,-0.027777777777777776,0.1111111111111111,0,-1,1,-1,-1
2025-08-20,2025-08-19,24170.0,24347.0,-177.0,-0.7269889514108514,-58.25,-10.0,-19.47998046875,-97.41796875,34.0,4.25,-0.6666206064662283,-0.2431669322826235,-1.510434747507372,-0.6812489784092879,-0.3236111111111111,0.18888888888888888,-0.2222222222222222,0.09444444444444444,-1,-1,-1,-1,-4
2025-08-21,2025-08-20,23720.0,23667.0,53.0,0.22394050788017072,-26.75,-9.0,-1.880126953125,111.4609375,2.25,-0.25,-0.3426501203265042,-0.4004181529308925,-0.6490751055447164,0.372190640417025,-0.1486111111111111,0.0125,-0.2,-0.005555555555555556,-1,0,1,-1,-1
2025-08-22,2025-08-21,23869.0,23845.0,24.0,0.10065003145313482,-9.25,0.75,-6.75,-13.05078125,5.25,5.25,1.8778326259453195,1.5186444876893468,0.0542527440814177,0.8590777823202833,-0.051388888888888894,0.02916666666666667,0.016666666666666666,0.11666666666666668,0,-1,0,1,0
2025-08-26,2025-08-25,24144.0,24239.0,-95.0,-0.39193036016337307,-85.25,-18.25,-6.4599609375,33.59765625,-34.25,-11.0,0.442814064714403,0.4133995191134998,-0.9657624984920844,-0.9501971730630164,-0.4736111111111111,-0.19027777777777777,-0.40555555555555556,-0.24444444444444444,-1,-1,0,1,-1
2025-08-27,2025-08-26,24357.0,24250.0,107.0,0.44123711340206184,-9.25,-3.0,5.22998046875,60.859375,-6.0,-1.5,0.2129155211480382,0.2390984308174415,0.2969050119570937,0.2453262425131441,-0.051388888888888894,-0.03333333333333333,-0.06666666666666667,-0.03333333333333333,-1,1,1,0,1
2025-08-28,2025-08-27,24353.0,24462.0,-109.0,-0.4455890769356553,-21.5,-6.25,-2.579833984375,47.91015625,89.75,18.75,0.5327410008474587,0.3156719419534992,0.7255822567711068,0.2874081157709263,-0.11944444444444444,0.4986111111111111,-0.1388888888888889,0.4166666666666667,-1,0,0,1,0
2025-08-29,2025-08-28,24401.0,24233.0,168.0,0.6932695085214378,-15.75,-2.0,-7.10009765625,30.63671875,-39.25,-8.5,-1.1500001529734185,-0.639818429357164,-0.2575844774387881,-0.3225602684728046,-0.08750000000000001,-0.21805555555555553,-0.044444444444444446,-0.18888888888888888,0,-1,0,-1,-2
2025-09-02,2025-09-01,24085.0,24011.0,74.0,0.30819207863062764,,,4.199951171875,-96.1484375,-134.75,-34.25,-0.8199273170313437,-0.6922279936861564,0.2884634080625226,0.9360745118573988,,-0.7486111111111111,,-0.7611111111111111,0,0,-1,-1,-2
2025-09-03,2025-09-02,23962.0,23978.0,-16.0,-0.06672783384769372,-48.25,-12.75,12.030029296875,47.37890625,57.5,15.75,1.0249219585447555,0.5100073627984258,-0.8782636914513531,0.3804694894068428,-0.26805555555555555,0.3194444444444445,-0.2833333333333333,0.35000000000000003,-1,1,0,1,1
2025-09-04,2025-09-03,24187.0,24004.0,183.0,0.7623729378436926,46.75,6.75,6.58984375,-125.83203125,19.75,3.75,0.9766565111615222,0.8346486409699372,1.5293177685240744,0.515326390758708,0.2597222222222222,0.10972222222222223,0.15,0.08333333333333334,1,1,-1,1,2
2025-09-05,2025-09-04,24369.0,24132.0,237.0,0.982098458478369,45.25,7.0,-3.380126953125,12.98046875,-5.0,-3.0,-0.033623238165259,-0.3165152978388819,1.0297738214836594,0.1340289536710726,0.2513888888888889,-0.027777777777777776,0.15555555555555556,-0.06666666666666667,1,0,0,0,1
2025-09-09,2025-09-08,24719.0,24554.0,165.0,0.6719882707501833,9.25,1.0,9.920166015625,-369.421875,21.0,2.25,0.3706231037653218,0.2688153653112701,-0.422785126219305,1.256680503821772,0.051388888888888894,0.11666666666666668,0.022222222222222223,0.05,0,1,-1,1,1
2025-09-10,2025-09-09,24985.0,24801.0,184.0,0.7419055683238579,-3.75,1.0,9.669921875,-54.4609375,19.5,3.0,0.0300295501842962,0.2983469943562689,0.8706603827684178,1.6711393890512127,-0.020833333333333336,0.10833333333333332,0.022222222222222223,0.06666666666666667,0,1,-1,0,0
2025-09-11,2025-09-10,25394.0,25159.0,235.0,0.9340593823283915,46.5,9.0,-7.619873046875,1.08203125,45.75,8.25,0.717396195120279,0.8485890387959882,1.220019453872978,0.8951471735887173,0.2583333333333333,0.25416666666666665,0.2,0.18333333333333332,1,-1,0,1,1
2025-09-12,2025-09-11,25417.0,25237.0,180.0,0.7132384990292032,2.75,-0.75,8.18994140625,32.76171875,-23.0,-8.5,0.4447170720106586,-0.0482761314667401,0.891590723421043,1.5351979140073355,0.015277777777777777,-0.1277777777777778,-0.016666666666666666,-0.18888888888888888,0,1,0,1,2
2025-09-16,2025-09-15,25421.0,25344.0,77.0,0.3038194444444445,6.25,2.0,13.570068359375,271.8984375,249.0,58.75,-0.0661740030203028,-0.1287930338240261,0.2996517035393831,1.2417437176589718,0.034722222222222224,1.3833333333333333,0.044444444444444446,1.3055555555555556,0,1,1,0,2
2025-09-17,2025-09-16,25553.0,25622.0,-69.0,-0.26929982046678635,10.0,2.25,-12.77001953125,197.19140625,31.5,6.25,-0.3252036644026179,-0.097016816051032,-0.249187014750174,-1.0499769137849446,0.05555555555555555,0.17500000000000002,0.05,0.1388888888888889,0,-1,1,-1,-1
2025-09-18,2025-09-17,25615.0,25476.0,139.0,0.5456115559742503,62.5,12.25,11.679931640625,228.23046875,48.25,12.75,0.940602489901332,0.4789119185128365,1.1454486293225097,1.4032972360339402,0.3472222222222222,0.26805555555555555,0.2722222222222222,0.2833333333333333,1,1,1,1,4
2025-09-19,2025-09-18,25842.0,25713.0,129.0,0.5016917512542294,-3.5,-2.25,-3.39013671875,17.0390625,-21.5,-4.75,0.7154188232273428,0.4885418870829605,-0.5686569328791524,-0.4639892054197236,-0.019444444444444445,-0.11944444444444444,-0.05,-0.10555555555555554,0,0,0,1,1
2025-09-23,2025-09-22,26058.0,25892.0,166.0,0.6411246717132706,-6.75,0.0,-13.169921875,,3.5,-0.75,-0.9456753272509166,-0.5502159197012135,0.994213616052475,0.5056733759912779,-0.0375,0.019444444444444445,0.0,-0.016666666666666666,0,-1,0,-1,-2
2025-09-24,2025-09-23,26380.0,26255.0,125.0,0.47609979051609214,4.0,1.0,-18.47998046875,-116.26953125,37.5,4.0,-0.3349565918303043,-0.2846617843333288,0.3003680887197824,-0.4030201757296514,0.022222222222222223,0.20833333333333334,0.022222222222222223,0.08888888888888889,0,-1,-1,-1,-3
2025-09-25,2025-09-24,26192.0,26234.0,-42.0,-0.16009758328886178,28.25,5.25,-1.510009765625,223.359375,-16.5,-5.0,-0.5029818809150544,-0.500906134312662,0.2731103461506512,-0.0296585157312123,0.15694444444444444,-0.09166666666666666,0.11666666666666668,-0.1111111111111111,1,0,1,-1,1
2025-09-26,2025-09-25,25954.0,26097.0,-143.0,-0.5479557037207342,-9.0,0.0,-15.02001953125,97.66015625,30.5,9.5,0.443924185797262,0.5901836747171263,-0.874094680030213,-2.45051456051123,-0.05,0.16944444444444443,0.0,0.21111111111111108,0,-1,1,1,1
2025-10-01,2025-09-30,26098.0,25949.0,149.0,0.5742032448263902,-44.0,-9.25,11.860107421875,-273.359375,-89.75,-17.0,0.4199044555106113,0.3399920834961989,-0.8496661625264856,0.911930724119392,-0.24444444444444444,-0.4986111111111111,-0.20555555555555557,-0.37777777777777777,-1,1,-1,1,0
2025-10-02,2025-10-01,26456.0,26049.0,407.0,1.5624400168912433,50.75,10.5,17.93994140625,89.96875,8.0,-0.75,0.3906394171239613,0.0618354723891156,0.8661538280781311,2.7020970563218283,0.28194444444444444,0.044444444444444446,0.23333333333333336,-0.016666666666666666,1,1,1,1,4
2025-10-03,2025-10-02,26490.0,26418.0,72.0,0.27254144901203725,41.75,8.25,,59.23046875,10.75,3.75,-0.2781512623722282,0.0065512802735812,1.8532045446188583,2.7020970563218283,0.23194444444444443,0.05972222222222222,0.18333333333333332,0.08333333333333334,1,0,1,0,2
2025-10-08,2025-10-07,27059.0,27311.0,-252.0,-0.9227051371242356,6.75,0.25,,-149.22265625,25.25,7.0,1.119086636200639,0.5827663640568082,-0.4502328839938285,2.7020970563218283,0.0375,0.14027777777777778,0.005555555555555556,0.15555555555555556,0,0,-1,1,0
2025-10-09,2025-10-08,27449.0,27095.0,354.0,1.3065141169957557,9.0,2.75,,30.78125,-17.75,-3.5,-0.0813682684603578,-0.2755570407195318,1.7711392742335574,2.7020970563218283,0.05,-0.09861111111111112,0.06111111111111111,-0.07777777777777778,1,0,0,0,1
2025-10-14,2025-10-13,27282.0,26939.0,343.0,1.2732469653661977,103.0,21.0,-3.66015625,201.19921875,-157.75,-34.0,-0.7618996801966316,-0.1564326660462689,-2.5816415643162727,-0.6343889728031349,0.5722222222222222,-0.8763888888888889,0.46666666666666673,-0.7555555555555555,1,0,1,-1,1
2025-10-15,2025-10-14,26856.0,26731.0,125.0,0.4676218622573043,41.75,10.25,6.059814453125,47.1796875,15.0,4.75,0.6588350991361569,0.4026001159503689,1.7617903371941024,2.6803779295524244,0.23194444444444443,0.08333333333333334,0.2277777777777778,0.10555555555555554,1,1,0,1,3
2025-10-16,2025-10-15,27535.0,27280.0,255.0,0.93475073313783,-27.5,-3.25,-6.93994140625,-13.55078125,85.25,16.25,-0.4743742203573875,-0.6294387099829435,1.2692101836383696,2.490651171388092,-0.1527777777777778,0.4736111111111111,-0.07222222222222222,0.3611111111111111,-1,-1,0,-1,-3
2025-10-17,2025-10-16,27324.0,27808.0,-484.0,-1.740506329113924,-15.25,-7.75,40.840087890625,16.33984375,-184.75,-43.5,0.5204717443356266,0.5270715550257155,-1.4408086801782738,0.0138667040440187,-0.08472222222222221,-1.0263888888888888,-0.17222222222222222,-0.9666666666666667,-1,1,0,1,1
2025-10-21,2025-10-20,27900.0,27778.0,122.0,0.4391964864281086,15.0,1.75,-3.7900390625,82.359375,-20.0,-4.5,-0.1603665774202678,0.0032696450934288,0.2654412250561622,0.239866060542826,0.08333333333333334,-0.1111111111111111,0.03888888888888889,-0.1,0,0,1,0,1
2025-10-22,2025-10-21,27700.0,27831.0,-131.0,-0.47069814235923974,-40.25,-6.0,27.330078125,275.84765625,-9.0,-0.5,-0.9291304265325872,-0.5337539220865439,-0.0167684350408481,1.5649149120932515,-0.2236111111111111,-0.05,-0.13333333333333333,-0.011111111111111112,-1,1,1,-1,0
2025-10-23,2025-10-22,27389.0,27709.0,-320.0,-1.154859431953517,8.5,-0.5,19.1201171875,46.15234375,1.25,0.0,0.8856501520000837,0.5827393442932483,-1.3510637977614093,-0.9815400269293506,0.04722222222222222,0.006944444444444444,-0.011111111111111112,0.0,0,1,0,1,2
2025-10-28,2025-10-27,28258.0,28215.0,43.0,0.15240120503278398,-28.0,-5.0,3.150146484375,-144.8203125,-3.25,-1.25,0.8039327801639073,0.2287943860398655,-0.5803349028246085,-0.8019176020047092,-0.15555555555555556,-0.018055555555555554,-0.1111111111111111,-0.027777777777777776,-1,0,-1,1,-1
2025-10-29,2025-10-28,28215.0,28007.0,208.0,0.7426714749883958,2.5,-1.5,43.919921875,379.34765625,32.0,4.5,0.5497031683221021,-0.0043578255173426,2.167436339608164,1.7639092208698417,0.013888888888888888,0.17777777777777778,-0.03333333333333333,0.1,0,1,1,1,3
2025-10-30,2025-10-29,28425.0,28415.0,10.0,0.0351926799225761,67.75,15.0,-11.56982421875,59.91796875,-11.5,-2.5,-1.574933904590925,-0.990481243951924,0.0350063548943957,0.1406463955435422,0.3763888888888889,-0.0638888888888889,0.33333333333333337,-0.05555555555555555,1,-1,1,-1,0
2025-10-31,2025-10-30,28445.0,28399.0,46.0,0.16197753442022605,312.25,45.5,22.219970703125,-225.66015625,52.25,10.5,0.6098954871908369,0.26179217059763,2.1153776486458,0.5042980839611966,1.7347222222222223,0.29027777777777775,1.011111111111111,0.23333333333333336,1,1,-1,1,2
2025-11-04,2025-11-03,28400.0,28351.0,49.0,0.17283340975626962,-95.75,-14.75,-34.580078125,100.3203125,-29.25,-8.5,-2.0393781164017133,-1.1736830084583816,-1.7441657239163466,-2.371695007974428,-0.5319444444444444,-0.1625,-0.3277777777777778,-0.18888888888888888,-1,-1,1,-1,-2
2025-11-05,2025-11-04,27718.0,28119.0,-401.0,-1.4260820086062804,-166.75,-33.0,-21.22998046875,-764.55859375,-8.0,-2.0,0.6474045263609396,0.3653555698264865,-2.4951447981508057,-2.8463781274122413,-0.9263888888888889,-0.044444444444444446,-0.7333333333333333,-0.044444444444444446,-1,-1,-1,1,-2
2025-11-06,2025-11-05,28011.0,27822.0,189.0,0.6793185249083459,-29.75,-6.5,-18.400146484375,-122.12890625,-46.5,-9.5,-1.8970822392277544,-1.117818904241907,1.337143615530345,0.5501428353338111,-0.16527777777777777,-0.2583333333333333,-0.14444444444444443,-0.21111111111111108,-1,-1,-1,-1,-4
2025-11-07,2025-11-06,27780.0,28034.0,-254.0,-0.9060426624812727,11.5,1.75,-33.360107421875,-213.93359375,4.25,2.75,-0.2145015737937905,0.1261841800771046,-1.193523340842806,-1.805310938612159,0.0638888888888889,0.02361111111111111,0.03888888888888889,0.06111111111111111,0,-1,-1,0,-2
2025-11-11,2025-11-10,28159.0,28014.0,145.0,0.5175983436853002,18.25,2.75,-22.31982421875,-199.98046875,-2.0,-2.0,-0.2502176879772722,0.2075350517340535,-0.1351986828313833,0.813852033365392,0.10138888888888889,-0.011111111111111112,0.06111111111111111,-0.044444444444444446,1,-1,-1,0,-1
2025-11-12,2025-11-11,27895.0,27796.0,99.0,0.3561663548712045,25.5,3.0,27.3203125,70.51953125,34.5,6.0,-0.2635037122048822,0.0629517188771799,0.4334504474949208,1.0715007228991211,0.14166666666666666,0.19166666666666665,0.06666666666666667,0.13333333333333333,1,1,1,0,3
2025-11-13,2025-11-12,28044.0,28059.0,-15.0,-0.05345878327809259,-60.75,-9.5,26.97998046875,152.6484375,-30.0,-4.5,-2.290399919626896,-1.6556854961596978,0.4279384498730776,0.487658880901054,-0.3375,-0.16666666666666669,-0.21111111111111108,-0.1,-1,1,1,-1,0
2025-11-14,2025-11-13,27506.0,27979.0,-473.0,-1.690553629507845,18.25,4.25,4.840087890625,-153.08984375,-101.0,-18.0,0.1321818702291421,-0.0501725564885147,-1.7653365882224992,-3.813807960006788,0.10138888888888889,-0.5611111111111111,0.09444444444444444,-0.4,1,0,-1,0,0
2025-11-18,2025-11-17,27158.0,27479.0,-321.0,-1.168164780377743,-54.0,-7.5,2.920166015625,163.33203125,-9.75,-1.25,-1.2119951159984763,-0.8256436690967983,-3.220993127257399,-3.3167422586660167,-0.3,-0.05416666666666666,-0.16666666666666669,-0.027777777777777776,-1,0,1,-1,-1
2025-11-19,2025-11-18,26820.0,26822.0,-2.0,-0.007456565505927969,25.75,8.0,33.6298828125,81.53125,73.0,14.25,0.5856628188694035,0.3753835796229232,-0.3393657809218742,-0.6098235719982692,0.14305555555555555,0.40555555555555556,0.17777777777777778,0.31666666666666665,1,1,1,1,4
2025-11-20,2025-11-19,27300.0,26618.0,682.0,2.562175971147344,169.75,40.0,29.22998046875,-4.91796875,-17.25,-2.25,-2.154647765069262,-1.5567283563270418,2.649985904159058,1.9172896290730932,0.9430555555555555,-0.09583333333333333,0.8888888888888888,-0.05,1,1,0,-1,1
2025-11-21,2025-11-20,26817.0,27481.0,-664.0,-2.4162148393435467,108.75,25.5,1.219970703125,113.6328125,-62.75,-18.25,0.8833628421609951,0.982303541531948,-2.4045919816566563,-3.785162595207736,0.6041666666666666,-0.34861111111111115,0.5666666666666667,-0.40555555555555556,1,0,1,1,3
2025-11-25,2025-11-24,27060.0,26601.0,459.0,1.7254990413894216,-4.5,-1.75,-33.1201171875,-75.6484375,-6.75,1.0,0.671476095449286,0.9061696817220576,0.0691825541392354,0.304726668969657,-0.025,-0.0375,-0.03888888888888889,0.022222222222222223,0,-1,-1,1,-1
2025-11-26,2025-11-25,27180.0,26930.0,250.0,0.928332714444857,34.75,8.25,36.329833984375,238.3203125,12.5,4.25,0.8212584809258683,0.6906711511012631,1.848663509043269,2.6722645435389047,0.19305555555555556,0.06944444444444445,0.18333333333333332,0.09444444444444444,1,1,1,1,4
2025-11-27,2025-11-26,27520.0,27347.0,173.0,0.6326105240062895,16.25,2.0,-8.340087890625,41.79296875,0.0,0.0,0.8212584809258683,0.6906711511012631,1.2268818728156106,0.6574261248527113,0.09027777777777778,0.0,0.044444444444444446,0.0,0,-1,0,1,0
2025-11-28,2025-11-27,27590.0,27567.0,23.0,0.08343309028911379,,,2.8701171875,-23.609375,,,0.6504502259437883,0.5354773163420257,0.1730388861350684,-1.5129467569744093,,,,,0,0,0,1,1
2025-12-02,2025-12-01,27667.0,27412.0,255.0,0.9302495257551437,8.25,-0.25,-0.9599609375,111.671875,-14.25,-1.5,0.5918133438435724,0.2457235261999812,0.0003406847287612,1.901856514165412,0.04583333333333333,-0.07916666666666666,-0.005555555555555556,-0.03333333333333333,0,0,1,1,2
2025-12-03,2025-12-02,27801.0,27561.0,240.0,0.8707956895613368,22.75,5.75,20.739990234375,-31.66015625,-8.5,-1.0,0.172633858809279,0.2979791299498435,1.1383188755413889,1.0355655266902408,0.12638888888888888,-0.04722222222222222,0.1277777777777778,-0.022222222222222223,1,1,0,0,2
2025-12-04,2025-12-03,27839.0,27758.0,81.0,0.2918077671301967,-24.75,-2.5,-7.2099609375,322.1796875,17.75,2.75,0.2176625978244972,0.108032183967377,2.33380058749626,-0.1929995037103782,-0.13749999999999998,0.09861111111111112,-0.05555555555555555,0.06111111111111111,-1,-1,1,0,-1
2025-12-05,2025-12-04,27790.0,27798.0,-8.0,-0.02877904885243543,21.5,5.0,10.60986328125,-44.58984375,1.5,-0.25,0.3105288138432582,0.1936641757662061,-1.0514743774838742,1.7758375863148768,0.11944444444444444,0.008333333333333333,0.1111111111111111,-0.005555555555555556,1,1,0,1,3
2025-12-08,2025-12-06,28048.0,28100.0,-52.0,-0.18505338078291814,,,1.14013671875,-31.8984375,11.0,0.75,-0.1366964537699355,-0.3477255626794018,0.1783857689344969,1.3365762753929866,,0.06111111111111111,,0.016666666666666666,0,0,0,0,0
2025-12-09,2025-12-08,28349.0,28272.0,77.0,0.272354272778721,13.0,2.25,-1.44970703125,1.0703125,27.75,6.25,0.1299157952871388,-0.0876358934025711,0.1446369083828003,-0.2719783554916866,0.07222222222222222,0.15416666666666667,0.05,0.1388888888888889,0,0,0,0,0
2025-12-10,2025-12-09,28280.0,28221.0,59.0,0.209064172070444,-25.0,-3.0,-6.47998046875,-346.828125,46.75,7.25,0.3293965958375278,0.674955693920154,-0.1032487935799908,-0.2063400970305218,-0.1388888888888889,0.2597222222222222,-0.06666666666666667,0.16111111111111112,-1,-1,-1,1,-2
2025-12-11,2025-12-10,28609.0,28400.0,209.0,0.7359154929577465,-116.5,-18.75,-3.10009765625,-84.9375,25.75,5.5,-0.2548855681956619,0.2079350841514227,-0.8971449440367985,-0.589598133313185,-0.6472222222222223,0.14305555555555555,-0.4166666666666667,0.12222222222222222,-1,0,-1,0,-2
2025-12-12,2025-12-11,28282.0,28105.0,177.0,0.6297811777263832,-188.0,-24.0,15.64990234375,-298.1328125,-26.0,-5.75,-1.689801769130872,-1.0663649289958,1.371379156008934,1.375462520267745,-1.0444444444444443,-0.14444444444444443,-0.5333333333333333,-0.1277777777777778,-1,1,-1,-1,-2
2025-12-16,2025-12-15,27600.0,27913.0,-313.0,-1.1213413105004837,-98.5,-16.25,-21.7998046875,-115.359375,12.5,3.5,0.2344182667685546,-0.2383917951962355,-1.564380883149441,-2.2358682515971173,-0.5472222222222222,0.06944444444444445,-0.3611111111111111,0.07777777777777778,-1,-1,-1,0,-3
